Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.801716234825889,-6.801716234825889,-6.686545730306017,-6.686545730306017,-6.865836100106492,-6.865836100106492
-6.703569119521692,-6.703569119521692,-6.332822294150958,-6.332822294150958,-6.743129202667247,-6.743129202667247
-6.546482788861697,-6.546482788861697,-6.898488496752213,-6.898488496752213,-6.7996371721666256,-6.7996371721666256
-6.908061500529305,-6.908061500529305,-6.954958158889875,-6.954958158889875,-7.086855157301592,-7.086855157301592
-7.112484967268261,-7.112484967268261,-6.363604751531472,-6.363604751531472,-6.8119494102804445,-6.8119494102804445
-7.205761403314484,-7.205761403314484,-6.791266849387625,-6.791266849387625,-6.984381675588907,-6.984381675588907
-7.320760138562859,-7.320760138562859,-7.088110425669387,-7.088110425669387,-6.611096541026628,-6.611096541026628
-6.752129570098711,-6.752129570098711,-6.527011815709262,-6.527011815709262,-6.768223553078481,-6.768223553078481
-6.843556030752325,-6.843556030752325,-6.86602604280759,-6.86602604280759,-6.831329255981355,-6.831329255981355
-6.866021922173908,-6.866021922173908,-6.958087259325898,-6.958087259325898,-6.933931677355468,-6.933931677355468
-6.760637142614537,-6.760637142614537,-7.023892073882458,-7.023892073882458,-6.8852577417742875,-6.8852577417742875
-7.001073971721827,-7.001073971721827,-6.847874847736595,-6.847874847736595,-6.895861489539502,-6.895861489539502
-6.4176005797984255,-6.4176005797984255,-6.648132022504649,-6.648132022504649,-6.508490990894466,-6.508490990894466
-6.8978340224794605,-6.8978340224794605,-6.949225976473525,-6.949225976473525,-6.97640417870334,-6.97640417870334
-6.9545957310574815,-6.9545957310574815,-6.909591239535239,-6.909591239535239,-6.746636008089707,-6.746636008089707
-6.661412501614932,-6.661412501614932,-6.9553509985488216,-6.9553509985488216,-7.00948940147016,-7.00948940147016
-6.811591925072653,-6.811591925072653,-6.768389101954139,-6.768389101954139,-6.602786658048243,-6.602786658048243
-6.84117635741112,-6.84117635741112,-7.101538461948456,-7.101538461948456,-6.6340757939265815,-6.6340757939265815
-6.572841870649961,-6.572841870649961,-6.76370810516644,-6.76370810516644,-6.746393927366116,-6.746393927366116
-6.836622421733514,-6.836622421733514,-6.317486821621766,-6.317486821621766,-6.887544445575268,-6.887544445575268
-6.775932971010285,-6.775932971010285,-6.753396154514664,-6.753396154514664,-7.017636120574955,-7.017636120574955
-6.690726261131968,-6.690726261131968,-6.8966276134266495,-6.8966276134266495,-6.9096602124862265,-6.9096602124862265
-6.591005783948567,-6.591005783948567,-6.95940525125304,-6.95940525125304,-6.803729801568385,-6.803729801568385
-7.07091849308441,-7.07091849308441,-6.803219902121354,-6.803219902121354,-6.598956974732883,-6.598956974732883
-6.786368336126574,-6.786368336126574,-6.7155075454739865,-6.7155075454739865,-6.851633976062347,-6.851633976062347
-6.879488313966836,-6.879488313966836,-6.73609592533979,-6.73609592533979,-7.00335715097762,-7.00335715097762
-6.794371639372588,-6.794371639372588,-6.700847513430669,-6.700847513430669,-6.936526272841912,-6.936526272841912
-7.06728249767269,-7.06728249767269,-6.381802132292682,-6.381802132292682,-7.011584177052957,-7.011584177052957
-6.8552163501600685,-6.8552163501600685,-6.74020594686765,-6.74020594686765,-6.660647651472056,-6.660647651472056
-6.683929468741532,-6.683929468741532,-6.506566312421069,-6.506566312421069,-6.716172048373131,-6.716172048373131
-6.595893723059898,-6.595893723059898,-6.998864800301043,-6.998864800301043,-7.179966089469924,-7.179966089469924
-6.909853419093001,-6.909853419093001,-6.905715333042643,-6.905715333042643,-6.8567470363599385,-6.8567470363599385
-7.084715821533843,-7.084715821533843,-6.63163848415734,-6.63163848415734,-6.528060920401583,-6.528060920401583
-6.700168719051516,-6.700168719051516,-6.678439488201484,-6.678439488201484,-6.922886776596835,-6.922886776596835
-6.719692428304461,-6.719692428304461,-6.982423404129099,-6.982423404129099,-6.940404595533842,-6.940404595533842
-6.879809450669915,-6.879809450669915,-6.813099551298441,-6.813099551298441,-6.614755662961503,-6.614755662961503
-6.536802666212862,-6.536802666212862,-7.151826173890825,-7.151826173890825,-6.666467096932091,-6.666467096932091
-6.867451629932511,-6.867451629932511,-6.824862698564816,-6.824862698564816,-6.782819945608175,-6.782819945608175
-6.786406258836034,-6.786406258836034,-6.652783819583569,-6.652783819583569,-7.263365962318438,-7.263365962318438
-6.743517274893331,-6.743517274893331,-6.324631742727766,-6.324631742727766,-6.219701630571234,-6.219701630571234
-6.834335030258976,-6.834335030258976,-6.955133921574492,-6.955133921574492,-6.924837668385183,-6.924837668385183
-6.761527291864118,-6.761527291864118,-6.837432740754218,-6.837432740754218,-6.833398230334957,-6.833398230334957
-7.0817202638368215,-7.0817202638368215,-6.781906798791408,-6.781906798791408,-6.886319080644266,-6.886319080644266
-6.653077341915649,-6.653077341915649,-6.614452212082037,-6.614452212082037,-6.5400756732259895,-6.5400756732259895
-6.844770345771302,-6.844770345771302,-6.816556570479013,-6.816556570479013,-6.457128964517887,-6.457128964517887
-6.784605574333461,-6.784605574333461,-6.614568848132324,-6.614568848132324,-6.879654628740979,-6.879654628740979
-6.790584164995307,-6.790584164995307,-6.748005565943009,-6.748005565943009,-6.840573068966304,-6.840573068966304
-6.336111431891064,-6.336111431891064,-6.818284143319223,-6.818284143319223,-6.670795198642863,-6.670795198642863
-6.989150446509612,-6.989150446509612,-6.862399233742704,-6.862399233742704,-6.904026266512686,-6.904026266512686
-6.717545042139678,-6.717545042139678,-6.940939059125714,-6.940939059125714,-6.716155907675691,-6.716155907675691
-6.671077550107401,-6.671077550107401,-7.161356687773886,-7.161356687773886,-6.988757842929342,-6.988757842929342
-6.69741428404093,-6.69741428404093,-6.9830569849879405,-6.9830569849879405,-6.806037674953421,-6.806037674953421
-6.665307249332379,-6.665307249332379,-6.912727405531431,-6.912727405531431,-6.968436515053712,-6.968436515053712
-6.942530884606264,-6.942530884606264,-6.691112074260852,-6.691112074260852,-6.88877360301829,-6.88877360301829
-7.036431747337151,-7.036431747337151,-6.948047374822711,-6.948047374822711,-6.8056123189645,-6.8056123189645
-6.671513199003224,-6.671513199003224,-6.9111145009788615,-6.9111145009788615,-7.102605181281032,-7.102605181281032
-6.817115713646997,-6.817115713646997,-6.902108539090499,-6.902108539090499,-6.760205952081347,-6.760205952081347
-7.092137259449171,-7.092137259449171,-6.752347125610877,-6.752347125610877,-6.953025182740177,-6.953025182740177
-6.78032893684403,-6.78032893684403,-6.570855653944249,-6.570855653944249,-6.61685426650572,-6.61685426650572
-6.906072569972659,-6.906072569972659,-6.915161322006345,-6.915161322006345,-6.773303525062858,-6.773303525062858
-7.078427757013515,-7.078427757013515,-6.905292942219223,-6.905292942219223,-6.353560582577653,-6.353560582577653
-6.900109976552835,-6.900109976552835,-6.733866950583238,-6.733866950583238,-6.551042934415658,-6.551042934415658
-6.620756795515447,-6.620756795515447,-6.965001688360007,-6.965001688360007,-7.023509363234915,-7.023509363234915
-6.677910422905481,-6.677910422905481,-6.979153084532486,-6.979153084532486,-6.870426494716595,-6.870426494716595
-6.791279005453943,-7.325081697646111,-6.991563293041722,-6.991563293041722,-6.786001022140588,-6.786001022140588
-6.818051282107425,-6.818051282107425,-6.478480029914891,-6.478480029914891,-6.699317880427231,-6.699317880427231
-6.863105108005018,-6.863105108005018,-6.579804943855636,-6.579804943855636,-6.8935023106749815,-6.8935023106749815
