Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.2,NGS.2,UNGS.2,NV.2,Sectioning.3,NGS.3,UNGS.3,NV.3,Sectioning.4,NGS.4,UNGS.4,NV.4,Sectioning.5,NGS.5,UNGS.5,NV.5,Sectioning.6,NGS.6,UNGS.6,NV.6,Sectioning.7,NGS.7,UNGS.7,NV.7,Sectioning.8,NGS.8,UNGS.8,NV.8,Sectioning,NGS,UNGS,NV
-9.433844854833474,-8.884959187631656,-8.884959187631656,-8.884959187631656,-9.433844854833474,-8.884959187631656,-8.884959187631656,-8.884959187631656,-9.003332000587598,-7.930986722596949,-7.930986722596949,-7.930986722596949,-8.236778690558813,-8.06715095125042,-8.06715095125042,-8.06715095125042,-7.432537115620451,-7.94453765014808,-7.94453765014808,-7.94453765014808,-8.03420233129848,-7.160132166266033,-7.160132166266033,-7.160132166266033,-7.309397870695814,-7.391605730951495,-7.391605730951495,-7.391605730951495,-7.774281185958543,-8.657196654815536,-8.657196654815536,-8.657196654815536,-9.075351760490634,-7.831529178014493,-7.831529178014493,-7.831529178014493,-7.508589632899831,-7.626779962599016,-7.626779962599016,-7.626779962599016
-8.507497087820468,-8.498034166999215,-8.498034166999215,-8.498034166999215,-8.507497087820468,-8.498034166999215,-8.498034166999215,-8.498034166999215,-8.16889502595457,-8.694684396014924,-8.694684396014924,-8.694684396014924,-7.88281781488296,-7.785493268544613,-7.785493268544613,-7.785493268544613,-6.9063313979962855,-7.095834496314902,-7.095834496314902,-7.095834496314902,-8.166708104097467,-7.379573765592846,-7.379573765592846,-7.660472382191789,-7.495947824180364,-7.765851105371784,-7.765851105371784,-7.765851105371784,-7.935482699838512,-7.32867196414059,-7.450719492938501,-7.450719492938501,-7.452434637178403,-7.568805604207029,-7.568805604207029,-7.568805604207029,-7.64728933695145,-7.64728933695145,-7.64728933695145,-7.64728933695145
-9.751911966103044,-8.788778843031718,-8.788778843031718,-8.788778843031718,-9.751911966103044,-8.788778843031718,-8.788778843031718,-8.788778843031718,-8.7262945823591,-8.633314903700786,-8.633314903700786,-8.633314903700786,-7.727981878337729,-8.547422964753524,-8.547422964753524,-8.547422964753524,-8.43465197459137,-7.163481167141647,-7.163481167141647,-7.163481167141647,-7.351881165719058,-7.691990724380533,-7.691990724380533,-7.691990724380533,-8.035098298007787,-8.121225792610907,-8.121225792610907,-8.121225792610907,-7.148636048749228,-6.353980709675232,-6.353980709675232,-6.353980709675232,-7.705689769260317,-7.029493751403319,-7.029493751403319,-7.029493751403319,-7.3726020488999495,-7.387806934938495,-7.387806934938495,-7.387806934938495
-9.995366922749266,-9.072870904855955,-9.072870904855955,-9.072870904855955,-9.995366922749266,-9.072870904855955,-9.072870904855955,-9.072870904855955,-8.428990629391784,-7.846811118440251,-7.846811118440251,-7.846811118440251,-7.7942113070393635,-7.778785836814452,-7.778785836814452,-7.778785836814452,-8.352053648700899,-7.679043628122725,-7.679043628122725,-7.679043628122725,-7.902076472036086,-7.528317174815256,-7.528317174815256,-7.528317174815256,-7.735849583999886,-7.572833924382351,-7.572833924382351,-7.572833924382351,-7.319848087690212,-7.238519414240185,-7.238519414240185,-7.238519414240185,-7.805300232712685,-7.722021454709784,-7.722021454709784,-7.722021454709784,-8.039975768040208,-7.845389942810476,-7.845389942810476,-7.845389942810476
-9.396568238108648,-8.547021524969782,-8.547021524969782,-8.547021524969782,-9.396568238108648,-8.547021524969782,-8.547021524969782,-8.547021524969782,-9.189970052549638,-8.032058590865798,-8.032058590865798,-8.032058590865798,-7.725910489483651,-8.359429170591955,-8.359429170591955,-8.359429170591955,-7.751221240822558,-7.922834002969737,-7.922834002969737,-7.922834002969737,-7.747208806942668,-7.421082258258677,-7.421082258258677,-7.421082258258677,-8.226465471579523,-7.462761776598623,-7.462761776598623,-7.462761776598623,-7.810101973048528,-7.57446400446689,-7.57446400446689,-7.57446400446689,-8.128321052471602,-8.081878687885803,-8.081878687885803,-8.081878687885803,-7.163255132842998,-6.987344269649608,-6.987344269649608,-6.987344269649608
-8.748146036726986,-8.463991954651178,-8.463991954651178,-8.463991954651178,-8.748146036726986,-8.463991954651178,-8.463991954651178,-8.463991954651178,-8.991529727729175,-8.883142031788257,-8.883142031788257,-8.883142031788257,-9.078291275846809,-8.209799675569368,-8.209799675569368,-8.209799675569368,-7.890154447299301,-7.412366933665037,-7.412366933665037,-7.412366933665037,-8.116583660022728,-8.475264359748214,-8.475264359748214,-8.475264359748214,-7.314211793805171,-7.428030757985606,-7.428030757985606,-7.428030757985606,-7.9229201634433615,-7.832323167297831,-7.832323167297831,-7.832323167297831,-7.326285049515801,-7.254889610389732,-7.254889610389732,-7.254889610389732,-7.584864722439175,-8.151935921646007,-8.151935921646007,-8.151935921646007
-8.674178731344018,-7.833645505277808,-7.833645505277808,-7.833645505277808,-8.674178731344018,-7.833645505277808,-7.833645505277808,-7.833645505277808,-8.891679071762725,-8.900084604379467,-8.900084604379467,-8.900084604379467,-7.991395361707815,-8.143386518185801,-8.143386518185801,-8.143386518185801,-8.642531285562951,-7.320504530566406,-7.320504530566406,-7.320504530566406,-7.759883563004969,-8.452097653969407,-8.452097653969407,-8.452097653969407,-7.443818204112755,-7.5970260546429795,-7.5970260546429795,-7.5970260546429795,-7.953196182136319,-7.872060801687992,-7.872060801687992,-7.872060801687992,-8.052808040654906,-8.145846214646774,-8.145846214646774,-8.145846214646774,-8.10335164724199,-7.771497992059235,-7.771497992059235,-7.771497992059235
-9.881785652768006,-8.948817377076447,-8.948817377076447,-8.948817377076447,-9.881785652768006,-8.948817377076447,-8.948817377076447,-8.948817377076447,-8.259989441077638,-6.918799443413477,-6.918799443413477,-6.918799443413477,-8.309714382018388,-7.216924222639406,-7.216924222639406,-7.216924222639406,-7.939420308429,-8.171384007529056,-8.171384007529056,-8.171384007529056,-7.729089178562964,-7.583647689268584,-7.583647689268584,-7.583647689268584,-7.497284336817177,-7.875953848008561,-7.875953848008561,-7.875953848008561,-7.713403203993933,-7.35270827435844,-8.152982280126823,-8.152982280126823,-7.087718751493434,-7.918535704876003,-7.918535704876003,-7.918535704876003,-7.623458990687334,-8.315174504808791,-8.315174504808791,-8.315174504808791
-9.63322807402377,-8.79783229767757,-8.79783229767757,-8.79783229767757,-9.63322807402377,-8.79783229767757,-8.79783229767757,-8.79783229767757,-8.444472181703937,-7.470281377189467,-7.470281377189467,-7.470281377189467,-7.567731015340371,-8.137310894010623,-8.137310894010623,-8.137310894010623,-8.392445700982362,-8.311749077079194,-8.311749077079194,-8.311749077079194,-7.480302490730146,-7.806053993311808,-7.806053993311808,-7.806053993311808,-8.056589584646124,-7.975751537936549,-7.975751537936549,-7.975751537936549,-7.561364019085942,-8.14434828333748,-8.14434828333748,-8.14434828333748,-7.417737908273314,-6.998610417885364,-6.998610417885364,-6.998610417885364,-7.523455635681657,-7.547516561985189,-7.547516561985189,-7.547516561985189
-7.171588790912336,-8.412651183046293,-8.412651183046293,-8.412651183046293,-7.171588790912336,-8.412651183046293,-8.412651183046293,-8.412651183046293,-8.661985166129476,-7.96565881562565,-7.96565881562565,-7.96565881562565,-7.223928841635764,-7.378797584653505,-7.378797584653505,-7.378797584653505,-7.590466125822068,-7.593100282452313,-7.593100282452313,-7.593100282452313,-8.413602132524204,-7.985826932888925,-7.985826932888925,-7.985826932888925,-7.480077553565358,-7.563545920275748,-7.563545920275748,-7.563545920275748,-7.823946903933155,-7.284310058623755,-7.284310058623755,-7.284310058623755,-7.927846817988248,-7.775182042495317,-7.775182042495317,-7.775182042495317,-8.980405157150559,-7.419373128589964,-7.419373128589964,-7.419373128589964
-7.803937933797111,-8.74176212612107,-8.74176212612107,-8.74176212612107,-7.803937933797111,-8.74176212612107,-8.74176212612107,-8.74176212612107,-8.451818948089803,-8.577630657119625,-8.577630657119625,-8.577630657119625,-8.165649919564235,-8.079725515964807,-8.079725515964807,-8.079725515964807,-8.01476782366351,-8.12552089419114,-8.12552089419114,-8.12552089419114,-7.85625929711662,-8.938887014932956,-8.938887014932956,-8.938887014932956,-8.014006682299943,-7.591524902868457,-7.591524902868457,-7.591524902868457,-7.826488526410986,-7.204688104853527,-7.204688104853527,-7.204688104853527,-7.215235980341186,-7.439989723380152,-7.439989723380152,-7.439989723380152,-7.740995289849405,-8.282315511920284,-8.282315511920284,-8.282315511920284
-9.262738589796047,-8.162571567751808,-8.162571567751808,-8.162571567751808,-9.262738589796047,-8.162571567751808,-8.162571567751808,-8.162571567751808,-8.123662836836765,-8.775486271171054,-8.775486271171054,-8.775486271171054,-8.097223911887008,-8.156015548730334,-8.156015548730334,-8.156015548730334,-6.50480279363515,-6.247994872767168,-6.247994872767168,-6.247994872767168,-7.326761140282024,-7.630520919196731,-7.630520919196731,-7.630520919196731,-7.708756489085198,-7.423502175706558,-7.423502175706558,-7.423502175706558,-7.756626733104976,-7.430046602535264,-7.430046602535264,-7.430046602535264,-8.265900495327005,-7.13701377276733,-7.13701377276733,-7.895243558765131,-7.239797926841715,-7.9423456904866105,-7.9423456904866105,-7.9423456904866105
-8.016639671539913,-9.442023334832935,-9.442023334832935,-9.442023334832935,-8.016639671539913,-9.442023334832935,-9.442023334832935,-9.442023334832935,-7.611879652756234,-7.611879652756234,-7.611879652756234,-7.611879652756234,-8.242737724618166,-8.27467977204606,-8.27467977204606,-8.27467977204606,-7.872410087974243,-7.668721574552768,-7.668721574552768,-7.668721574552768,-7.054112865970558,-7.246523156864592,-7.246523156864592,-7.246523156864592,-7.422752119551891,-6.926562267300234,-6.926562267300234,-6.926562267300234,-8.041198193840543,-7.922342481955196,-7.922342481955196,-7.922342481955196,-7.7824196814597695,-6.787580667824863,-6.787580667824863,-6.787580667824863,-7.859639932345839,-8.466383435312839,-8.466383435312839,-8.466383435312839
-7.287692112715466,-7.376033739315153,-7.376033739315153,-7.376033739315153,-7.287692112715466,-7.376033739315153,-7.376033739315153,-7.376033739315153,-8.998452381660263,-7.262571763393293,-7.262571763393293,-7.262571763393293,-8.17314799241633,-7.8439252525022205,-7.8439252525022205,-7.8439252525022205,-7.89763969181076,-7.703969014340668,-7.703969014340668,-7.703969014340668,-6.568427039583065,-7.062906342562609,-7.062906342562609,-7.062906342562609,-8.109168656443686,-7.910867771319624,-7.910867771319624,-7.910867771319624,-7.617972341536063,-7.059256462463248,-7.059256462463248,-7.059256462463248,-7.820233755398609,-8.091219799300426,-8.091219799300426,-8.091219799300426,-7.840191494477625,-7.812290750238452,-7.812290750238452,-7.812290750238452
-8.929758921883597,-9.70257405194475,-9.70257405194475,-9.70257405194475,-8.929758921883597,-9.70257405194475,-9.70257405194475,-9.70257405194475,-8.175293860466704,-8.634640878049407,-8.634640878049407,-8.634640878049407,-7.9190131164845745,-8.013862782609676,-8.013862782609676,-8.013862782609676,-8.323310707357415,-7.657662997665775,-7.657662997665775,-7.657662997665775,-7.295753556002708,-8.11921055632607,-8.11921055632607,-8.11921055632607,-7.718029348340635,-7.834408370699787,-7.834408370699787,-7.947149262373624,-7.993612909579434,-7.691986952895552,-7.691986952895552,-7.691986952895552,-8.35849580293385,-8.26020637381844,-8.26020637381844,-8.26020637381844,-7.824532936372048,-8.04176627210336,-8.04176627210336,-8.04176627210336
-10.0,-8.2185858107713,-8.2185858107713,-8.2185858107713,-10.0,-8.2185858107713,-8.2185858107713,-8.2185858107713,-8.96821635556451,-8.600128579178882,-8.600128579178882,-8.600128579178882,-7.520284085084276,-7.579777347162104,-7.579777347162104,-7.579777347162104,-8.824199394436098,-6.581279940240803,-6.581279940240803,-6.581279940240803,-7.984386936560396,-8.020582268651847,-8.020582268651847,-8.020582268651847,-7.248880726935956,-7.163986942186047,-7.163986942186047,-7.163986942186047,-8.023595676540198,-7.652925886942584,-7.652925886942584,-7.652925886942584,-7.507538195352538,-7.3432756579914225,-7.3432756579914225,-7.3432756579914225,-8.451911398262167,-8.110487760328807,-8.110487760328807,-8.110487760328807
-8.109327972892657,-8.346743760551114,-8.346743760551114,-8.346743760551114,-8.109327972892657,-8.346743760551114,-8.346743760551114,-8.346743760551114,-7.757496694492061,-8.189477654407192,-8.189477654407192,-8.189477654407192,-7.811927408082004,-8.05342179222195,-8.05342179222195,-8.05342179222195,-7.621888057512441,-7.370269687730826,-7.370269687730826,-7.370269687730826,-7.653743780471837,-7.634282391206236,-7.634282391206236,-7.634282391206236,-8.210499850376412,-7.223728600991487,-7.223728600991487,-7.223728600991487,-7.7613017783938,-7.892802994839053,-7.892802994839053,-7.892802994839053,-7.1867980937177816,-7.493451735030339,-7.493451735030339,-7.493451735030339,-8.151419053737586,-8.249753206501195,-8.249753206501195,-8.249753206501195
-10.0,-9.410023742358725,-9.410023742358725,-9.410023742358725,-10.0,-9.410023742358725,-9.410023742358725,-9.410023742358725,-7.518630863131694,-7.655189316197794,-7.655189316197794,-7.655189316197794,-7.4954018932778705,-7.639481907952963,-7.639481907952963,-7.639481907952963,-8.25701523090559,-7.945546577845258,-7.945546577845258,-7.945546577845258,-7.880047984100667,-7.688018725299459,-7.688018725299459,-7.688018725299459,-7.528196860685274,-7.296207863523575,-7.296207863523575,-7.488809107132363,-7.086906976286189,-7.490043652385902,-7.490043652385902,-7.490043652385902,-8.0180931852874,-7.595177730445618,-7.595177730445618,-7.595177730445618,-7.5729955423449375,-7.5642195658206575,-7.5642195658206575,-7.5642195658206575
-9.611418402974198,-7.274093982797149,-7.274093982797149,-7.274093982797149,-9.611418402974198,-7.274093982797149,-7.274093982797149,-7.274093982797149,-8.1078364549294,-7.823246482887228,-7.823246482887228,-7.823246482887228,-8.566948450401515,-8.02095924871767,-8.02095924871767,-8.02095924871767,-7.366371256937002,-8.08685426765011,-8.08685426765011,-8.08685426765011,-7.434827461230707,-7.660719157312602,-7.660719157312602,-7.660719157312602,-7.681602076613698,-7.733509219833024,-7.733509219833024,-7.733509219833024,-8.00383016218311,-7.8601356716724675,-7.8601356716724675,-7.8601356716724675,-7.410219853134537,-7.062954601602805,-7.062954601602805,-7.062954601602805,-7.608157424869673,-7.9183447073042545,-7.9183447073042545,-7.9183447073042545
-10.0,-8.748407429392719,-8.748407429392719,-8.748407429392719,-10.0,-8.748407429392719,-8.748407429392719,-8.748407429392719,-9.106460518446656,-8.225825522508325,-8.225825522508325,-8.225825522508325,-9.729396489419354,-8.349092931795479,-8.349092931795479,-8.349092931795479,-7.569320394795632,-7.414369175701303,-7.414369175701303,-7.414369175701303,-7.997505387041565,-7.653353230895961,-7.851052843444722,-7.851052843444722,-8.26106344360497,-8.09463756702642,-8.09463756702642,-8.09463756702642,-7.575777593891413,-7.57629065652714,-7.57629065652714,-7.57629065652714,-6.331573922489782,-7.162049176361473,-7.162049176361473,-7.162049176361473,-6.9778184980084195,-7.948560614924472,-7.948560614924472,-7.948560614924472
-8.02151200136506,-9.847157014765244,-9.847157014765244,-9.847157014765244,-8.02151200136506,-9.847157014765244,-9.847157014765244,-9.847157014765244,-8.618113644935937,-8.411808997686073,-8.411808997686073,-8.411808997686073,-7.718808539579616,-8.320160425285536,-8.320160425285536,-8.320160425285536,-7.437425849076725,-6.71913571428219,-6.71913571428219,-6.806413084932267,-7.99088347395417,-7.92626499247229,-7.92626499247229,-7.92626499247229,-6.8461110828529,-6.847872568745817,-6.847872568745817,-6.847872568745817,-7.911192017917746,-7.421169090840168,-7.421169090840168,-7.421169090840168,-7.467000905830407,-6.554878803963559,-6.554878803963559,-7.50912087804439,-7.583339288801084,-7.583866267019685,-7.583866267019685,-7.583866267019685
-9.135920088436013,-8.481076120974388,-8.481076120974388,-8.481076120974388,-9.135920088436013,-8.481076120974388,-8.481076120974388,-8.481076120974388,-8.93291492879493,-7.931327024589837,-7.931327024589837,-7.931327024589837,-8.050298824193959,-7.496053031647682,-7.496053031647682,-7.496053031647682,-8.18159463126864,-8.096841830588176,-8.096841830588176,-8.096841830588176,-7.117817196994016,-7.14150269396948,-7.282904504077323,-7.282904504077323,-7.421787730232285,-8.091036835093993,-8.091036835093993,-8.091036835093993,-7.47397036314026,-7.394338524858681,-7.394338524858681,-7.394338524858681,-7.93667127725771,-7.4273792172797535,-7.4273792172797535,-7.4273792172797535,-7.156110043489013,-7.458262951757505,-7.458262951757505,-7.458262951757505
-9.999863819327413,-6.982602454677343,-6.982602454677343,-6.982602454677343,-9.999863819327413,-6.982602454677343,-6.982602454677343,-6.982602454677343,-8.168422870924143,-8.602076680170438,-8.602076680170438,-8.602076680170438,-8.53821276554774,-8.492780799849982,-8.492780799849982,-8.492780799849982,-8.051426734766725,-7.900364167526424,-7.900364167526424,-7.900364167526424,-7.757019284938137,-7.682313672672612,-7.682313672672612,-7.682313672672612,-8.321749777721099,-7.830401448208244,-7.830401448208244,-7.830401448208244,-7.722047931572082,-7.157388212400455,-7.157388212400455,-7.157388212400455,-7.303084369029975,-7.181162840212252,-7.181162840212252,-7.181162840212252,-8.153534289685648,-8.461453074875088,-8.461453074875088,-8.461453074875088
-7.794732246641292,-8.960179146791074,-8.960179146791074,-8.960179146791074,-7.794732246641292,-8.960179146791074,-8.960179146791074,-8.960179146791074,-9.196869135129342,-8.408970383808589,-8.408970383808589,-8.408970383808589,-7.144149015360748,-7.580623711846089,-7.580623711846089,-7.580623711846089,-7.790211515449899,-7.850553671802276,-7.850553671802276,-7.850553671802276,-7.329979109803408,-7.500924791601544,-7.500924791601544,-7.500924791601544,-7.243575340308313,-7.552449161525731,-7.552449161525731,-7.552449161525731,-7.51650027884268,-7.3950694831467745,-7.3950694831467745,-7.3950694831467745,-8.17459306045168,-7.748203204808247,-7.748203204808247,-7.748203204808247,-8.17831827365854,-7.065550890295207,-7.065550890295207,-7.065550890295207
-8.28464843386681,-8.971412840610657,-8.971412840610657,-8.971412840610657,-8.28464843386681,-8.971412840610657,-8.971412840610657,-8.971412840610657,-7.956730076295101,-8.346926894465671,-8.346926894465671,-8.346926894465671,-7.814853750889181,-7.85968547245443,-7.85968547245443,-7.85968547245443,-7.493384872161789,-7.937202374003448,-7.937202374003448,-7.937202374003448,-7.592581566107032,-8.369267692403259,-8.369267692403259,-8.369267692403259,-6.989497186316224,-6.975649479997872,-6.975649479997872,-6.975649479997872,-7.679340819924922,-7.541627871480147,-7.541627871480147,-7.541627871480147,-6.8532191525159725,-7.5952779992445745,-7.5952779992445745,-7.5952779992445745,-7.4307824456947,-7.752860857266547,-7.752860857266547,-7.752860857266547
-8.686903122222905,-10.0,-10.0,-10.0,-8.686903122222905,-10.0,-10.0,-10.0,-8.224736089419347,-8.835039006603592,-8.835039006603592,-8.835039006603592,-7.627152443356701,-8.150114890581282,-8.150114890581282,-8.150114890581282,-8.036269127021576,-7.157772494521346,-7.157772494521346,-7.790474866631257,-8.11525686556029,-7.953346948092214,-7.953346948092214,-7.953346948092214,-8.247100614565216,-6.878506362003607,-6.878506362003607,-6.878506362003607,-8.306216476943408,-7.543208761445586,-7.543208761445586,-7.543208761445586,-7.434267736745257,-7.79809306201107,-7.79809306201107,-7.79809306201107,-7.8363179987163,-7.15309565311953,-7.15309565311953,-7.15309565311953
-8.707322075990929,-8.770427672825042,-8.770427672825042,-8.770427672825042,-8.707322075990929,-8.770427672825042,-8.770427672825042,-8.770427672825042,-8.309693774957005,-7.715678631575318,-7.715678631575318,-7.715678631575318,-8.452680821216193,-8.277249867259142,-8.277249867259142,-8.277249867259142,-8.024074873402746,-7.950978599018538,-7.950978599018538,-7.950978599018538,-7.77391494171132,-8.010080517390856,-8.010080517390856,-8.010080517390856,-7.696392561674689,-7.45839153436844,-7.45839153436844,-7.45839153436844,-7.947044350187202,-7.868132795442105,-7.868132795442105,-7.868132795442105,-7.8082575077217955,-7.912134456205168,-7.912134456205168,-7.912134456205168,-7.612833738954163,-7.94422144987655,-7.94422144987655,-7.94422144987655
-9.906740536023324,-8.047443653333112,-8.047443653333112,-8.047443653333112,-9.906740536023324,-8.047443653333112,-8.047443653333112,-8.047443653333112,-8.260960275965584,-8.576914932605998,-8.576914932605998,-8.576914932605998,-8.731780482175033,-9.010282709981606,-9.010282709981606,-9.010282709981606,-8.081470468483676,-7.153379443499144,-7.153379443499144,-7.153379443499144,-7.601727827775516,-7.446702440400232,-7.446702440400232,-7.446702440400232,-7.662034205125178,-7.448892668164413,-7.448892668164413,-7.448892668164413,-7.74678328735903,-7.55319699256688,-7.55319699256688,-7.55319699256688,-7.723277946277625,-7.035067483036812,-7.035067483036812,-7.035067483036812,-7.989310598973445,-7.826792781646532,-7.826792781646532,-7.826792781646532
-7.986958253051074,-8.822406056376563,-8.822406056376563,-8.822406056376563,-7.986958253051074,-8.822406056376563,-8.822406056376563,-8.822406056376563,-8.501846968266378,-7.945593180883163,-7.945593180883163,-7.945593180883163,-7.314577166121798,-7.887766978130857,-7.887766978130857,-7.887766978130857,-7.724830721878504,-7.230776312178666,-7.230776312178666,-7.230776312178666,-7.964108859323266,-7.973111756886246,-7.973111756886246,-7.973111756886246,-8.061876339893725,-8.099081427568585,-8.099081427568585,-8.099081427568585,-8.968809496385042,-7.650640648604835,-8.288425428796895,-8.288425428796895,-7.465602526741105,-7.538488400861791,-7.538488400861791,-7.538488400861791,-8.166605106798922,-8.096171756211884,-8.096171756211884,-8.096171756211884
-9.281093062520572,-9.347615743775307,-9.347615743775307,-9.347615743775307,-9.281093062520572,-9.347615743775307,-9.347615743775307,-9.347615743775307,-7.267626394512832,-8.256851196781115,-8.256851196781115,-8.256851196781115,-8.446903006962435,-7.403065350756488,-7.403065350756488,-7.403065350756488,-6.909954150156991,-8.070436350240827,-8.070436350240827,-8.070436350240827,-7.259712940350186,-7.374170699547278,-7.374170699547278,-7.374170699547278,-7.61294839139153,-7.36720218164233,-7.36720218164233,-7.36720218164233,-7.514794846299978,-7.627778919161928,-7.627778919161928,-7.627778919161928,-8.1415537388452,-8.322883370077848,-8.322883370077848,-8.322883370077848,-8.553265834342925,-7.876607707638149,-7.876607707638149,-7.876607707638149
-7.539491765055122,-9.28133516757032,-9.28133516757032,-9.28133516757032,-7.539491765055122,-9.28133516757032,-9.28133516757032,-9.28133516757032,-8.69533236066373,-8.38629213844472,-8.38629213844472,-8.38629213844472,-9.255300975661635,-7.056125953914022,-7.056125953914022,-7.056125953914022,-7.684834104087444,-8.384560631289364,-8.384560631289364,-8.384560631289364,-8.312080814615593,-7.724137819413232,-7.724137819413232,-7.724137819413232,-6.937430165188415,-7.766691083164066,-7.766691083164066,-7.766691083164066,-7.379013529528493,-7.505384450736353,-7.505384450736353,-7.524633974866496,-8.583163238078901,-7.240908421044324,-7.240908421044324,-7.240908421044324,-7.622814953145877,-7.8720976037362975,-7.8720976037362975,-7.8720976037362975
-8.37306778893105,-9.292908556943964,-9.292908556943964,-9.292908556943964,-8.37306778893105,-9.292908556943964,-9.292908556943964,-9.292908556943964,-7.815785592322865,-7.928095973328815,-7.928095973328815,-7.928095973328815,-8.735523443468713,-8.45560062624529,-8.45560062624529,-8.45560062624529,-7.553179313923062,-7.626442971619195,-7.626442971619195,-7.626442971619195,-7.471177983094147,-8.009820334253167,-8.009820334253167,-8.009820334253167,-7.75219738301552,-7.93346297241357,-7.93346297241357,-7.93346297241357,-7.580136747069,-7.815934793759047,-7.815934793759047,-7.815934793759047,-7.825217608738509,-8.389591365662584,-8.389591365662584,-8.389591365662584,-8.310665615627526,-7.538637147148492,-7.538637147148492,-7.538637147148492
