Sectioning,NGS,UNGS,NV,Sectioning.1,NGS.1,UNGS.1,NV.1,Sectioning.1.1,NGS.1.1,UNGS.1.1,NV.1.1,Sectioning.1.1.1,NGS.1.1.1,UNGS.1.1.1,NV.1.1.1,Sectioning.1.1.1.1,NGS.1.1.1.1,UNGS.1.1.1.1,NV.1.1.1.1,Sectioning.1.1.1.1.1,NGS.1.1.1.1.1,UNGS.1.1.1.1.1,NV.1.1.1.1.1,Sectioning.1.1.1.1.1.1,NGS.1.1.1.1.1.1,UNGS.1.1.1.1.1.1,NV.1.1.1.1.1.1,Sectioning.1.1.1.1.1.1.1,NGS.1.1.1.1.1.1.1,UNGS.1.1.1.1.1.1.1,NV.1.1.1.1.1.1.1,Sectioning,NGS,UNGS,NV
-8.74815263281536,-8.776943851975277,-8.776943851975277,-8.776943851975277,-8.099893760079105,-8.137514289532264,-8.137514289532264,-8.137514289532264,-7.939481958301211,-7.448362587940571,-7.448362587940571,-7.448362587940571,-7.855847410221948,-7.277086799421214,-7.277086799421214,-7.277086799421214,-7.736906917438407,-7.523201573853136,-7.523201573853136,-7.523201573853136,-7.3773145781659455,-7.300658320438604,-7.300658320438604,-7.300658320438604,-7.480989500831245,-7.431333142292521,-7.431333142292521,-7.431333142292521,-7.861605400503174,-7.421666434157909,-7.421666434157909,-7.421666434157909,-6.872133139503611,-7.060161047025366,-7.060161047025366,-7.060161047025366
-7.940770333035637,-8.921063509584863,-8.921063509584863,-8.921063509584863,-7.70943434110613,-8.526936013424715,-8.526936013424715,-8.526936013424715,-7.774062613516118,-7.845426018693828,-7.845426018693828,-7.845426018693828,-7.92212734322351,-7.774866641127298,-7.774866641127298,-7.774866641127298,-7.37812064341511,-7.710723497579396,-7.710723497579396,-7.710723497579396,-7.184792802281812,-7.5330371426472285,-7.5330371426472285,-7.957057190356997,-7.321726812009535,-6.327461165592188,-6.327461165592188,-7.278603100122429,-8.11261000160911,-8.242892388684165,-8.242892388684165,-8.301072649991111,-8.234490843036205,-7.9049564047639045,-7.9049564047639045,-7.9049564047639045
-8.759756084333251,-8.419945258474018,-8.419945258474018,-8.419945258474018,-7.890377970338376,-8.216184447780151,-8.216184447780151,-8.216184447780151,-8.530673484719797,-7.102750068861599,-7.102750068861599,-7.648114585587481,-6.973080403116917,-7.018141301089284,-7.018141301089284,-7.018141301089284,-8.111657841299268,-7.554072656020031,-7.554072656020031,-7.554072656020031,-7.649664010598923,-6.768037993582385,-6.768037993582385,-7.487697882206268,-7.416253456449168,-7.416253456449168,-7.416253456449168,-7.416253456449168,-7.897712143027886,-7.781402490784228,-7.781402490784228,-7.918269502976244,-8.075878381535938,-7.0241893438511385,-7.0241893438511385,-7.0241893438511385
-9.0852645023871,-8.779277673295793,-8.779277673295793,-8.779277673295793,-8.449584472331637,-8.262174709806422,-8.262174709806422,-8.262174709806422,-7.65329363610588,-7.655738787996206,-7.655738787996206,-7.655738787996206,-7.050634036115094,-6.928947249925292,-6.928947249925292,-6.928947249925292,-8.266179383041028,-7.282732929430935,-7.282732929430935,-7.614728146513056,-7.700213575051244,-7.730632189575044,-7.730632189575044,-7.730632189575044,-7.741048614856329,-7.458988885783875,-7.458988885783875,-8.056172848018226,-7.097939613244909,-7.378990896205432,-7.378990896205432,-7.378990896205432,-7.678620586903966,-6.634260563054092,-6.634260563054092,-6.634260563054092
-8.171065709376066,-8.007643996387989,-8.007643996387989,-8.007643996387989,-8.00504076138134,-7.256071808034145,-7.256071808034145,-7.256071808034145,-7.908454702661738,-8.000473289420762,-8.000473289420762,-8.000473289420762,-7.937738321009651,-7.83941069051356,-7.83941069051356,-7.83941069051356,-7.555781993788175,-7.319150795147507,-7.319150795147507,-7.408042605603936,-7.073282506262369,-7.237807334531308,-7.237807334531308,-7.237807334531308,-6.914183797850289,-7.337610452605716,-7.337610452605716,-7.337610452605716,-6.660082215421694,-8.099481808370598,-6.286678414616052,-8.099481808370598,-7.655985243520637,-7.314575911051607,-7.314575911051607,-7.314575911051607
-6.866493161572231,-6.866514769692014,-6.866514769692014,-6.866514769692014,-8.257103710420438,-8.108401361363144,-8.108401361363144,-8.108401361363144,-7.47415197810675,-7.920205344674739,-7.920205344674739,-7.920205344674739,-6.9007248524807805,-7.435225279223518,-7.435225279223518,-7.435225279223518,-7.576924308323531,-7.474461791685803,-7.474461791685803,-7.474461791685803,-7.381546737755904,-6.920565485961848,-6.920565485961848,-7.870270825246381,-7.480038271275462,-7.464377629985753,-7.464377629985753,-7.464377629985753,-7.18998474573128,-7.314549143814002,-7.314549143814002,-7.314549143814002,-6.923796577224717,-7.358420842337205,-6.806703204998874,-7.358420842337205
-8.428811355735414,-8.506714445421188,-8.506714445421188,-8.506714445421188,-8.052965967601388,-8.615538751592432,-8.615538751592432,-8.615538751592432,-8.104084237187907,-7.966661257816902,-7.966661257816902,-7.966661257816902,-7.175435881744185,-7.998706851742413,-7.998706851742413,-7.998706851742413,-7.212053208196309,-6.86559960371588,-6.86559960371588,-7.235285142625109,-7.195456518593762,-7.077638440134454,-7.077638440134454,-7.077638440134454,-7.340265237010826,-6.977770132555568,-6.977770132555568,-6.977770132555568,-7.139779375409907,-7.12206369694427,-7.12206369694427,-7.12206369694427,-8.316687308205932,-7.676887371807292,-7.676887371807292,-7.676887371807292
-8.431589184505661,-8.169674180046663,-8.169674180046663,-8.169674180046663,-8.74828799781809,-8.184869351496177,-8.184869351496177,-8.184869351496177,-8.206711326705605,-8.10225648564698,-8.10225648564698,-8.10225648564698,-7.18831515831609,-7.490144084913154,-6.964926627339077,-7.490144084913154,-7.045848204617114,-6.857870396977172,-6.857870396977172,-7.04588954365402,-7.504366641752194,-7.790858820808236,-7.790858820808236,-7.790858820808236,-7.524454499958267,-7.252209530506379,-7.252209530506379,-7.252209530506379,-6.659676588214803,-6.668290749247478,-6.668290749247478,-6.668290749247478,-7.855963811767277,-7.726050273329853,-7.726050273329853,-7.726050273329853
-8.673082351649832,-8.392821284397545,-8.392821284397545,-8.392821284397545,-7.751730394828031,-7.899704270693304,-7.899704270693304,-7.899704270693304,-7.911565711749741,-7.355147319341773,-7.355147319341773,-7.355147319341773,-6.826589032921596,-6.988015652326495,-6.988015652326495,-6.988015652326495,-6.992155834568232,-6.914730149175624,-6.914730149175624,-7.219261816031421,-6.905730901655401,-7.3515087141895155,-7.3515087141895155,-7.3515087141895155,-7.597137767012136,-6.778683111917045,-6.778683111917045,-8.231123905019533,-7.090315634583495,-7.220918448258262,-7.220918448258262,-7.220918448258262,-6.51168495227868,-6.51168495227868,-6.51168495227868,-6.51168495227868
-8.307022468210189,-8.871730147533533,-8.871730147533533,-8.871730147533533,-7.96188205485005,-7.905279487571922,-7.905279487571922,-7.905279487571922,-7.529495621455559,-7.458170987261785,-7.458170987261785,-7.458170987261785,-7.80440266751809,-7.981123580453136,-7.981123580453136,-7.981123580453136,-7.65293315133742,-7.860056131200966,-7.860056131200966,-7.860056131200966,-7.305087333915639,-7.901097794932561,-7.901097794932561,-7.901097794932561,-7.374600861772365,-7.335978379493524,-7.335978379493524,-7.335978379493524,-7.779603900122529,-7.763905206667941,-7.763905206667941,-7.763905206667941,-7.728989556833509,-7.052583414481581,-7.052583414481581,-7.052583414481581
-8.66770912275035,-8.536721581791136,-8.536721581791136,-8.536721581791136,-7.962711545411418,-8.159566373501926,-8.159566373501926,-8.159566373501926,-7.820756077735496,-8.065816717814656,-8.065816717814656,-8.065816717814656,-7.878514831105361,-6.8656320574494085,-6.8656320574494085,-7.54582828728896,-6.898022139222619,-7.80434393322759,-7.80434393322759,-7.80434393322759,-7.762125567786234,-7.423201671861115,-7.423201671861115,-7.423201671861115,-7.064465001872807,-7.321338701996515,-7.321338701996515,-7.321338701996515,-6.653742872670861,-6.655777005023383,-6.655777005023383,-6.655777005023383,-8.094332060070911,-7.889884345776396,-7.3374383416470295,-7.889884345776396
-9.003536226033471,-7.718426973185633,-7.718426973185633,-7.718426973185633,-7.841972938415625,-8.04285436693823,-8.04285436693823,-8.04285436693823,-7.86359831386573,-8.082525188750225,-8.082525188750225,-8.082525188750225,-7.332601295599628,-7.092843198031986,-7.092843198031986,-7.092843198031986,-7.20646761772349,-7.897249493616256,-7.897249493616256,-7.897249493616256,-7.370007575640999,-7.826642878671073,-7.826642878671073,-7.826642878671073,-7.958260939885035,-7.565322157864727,-7.565322157864727,-7.565322157864727,-6.900915097984585,-6.886975588062315,-6.886975588062315,-6.886975588062315,-8.047270707808842,-7.941631092989297,-7.192472887244374,-7.941631092989297
-8.579126251485865,-9.172633726536285,-9.172633726536285,-9.172633726536285,-8.60848183159332,-7.217116725918586,-7.217116725918586,-7.217116725918586,-8.165679177431612,-8.04537504485728,-8.04537504485728,-8.04537504485728,-6.460321694563287,-6.87175352830976,-6.87175352830976,-6.87175352830976,-8.238464884439134,-8.295417473135762,-8.295417473135762,-8.295417473135762,-7.395543538989928,-7.139669132045469,-7.139669132045469,-7.139669132045469,-6.991981164362652,-7.0314526093059175,-7.0314526093059175,-7.0314526093059175,-7.509643028168979,-7.798912617098012,-7.798912617098012,-7.798912617098012,-7.850489940101086,-7.834565920036503,-7.834565920036503,-7.834565920036503
-7.71787534432055,-7.41924698473438,-7.41924698473438,-7.41924698473438,-8.1115287710632,-7.6133261857697345,-7.6133261857697345,-7.6133261857697345,-7.198221702568972,-7.171624023650581,-7.171624023650581,-7.171624023650581,-8.07787876080436,-7.62000294527674,-7.62000294527674,-7.62000294527674,-7.350325701897312,-7.244703808458086,-7.244703808458086,-7.244703808458086,-7.492851416044538,-7.362079730422392,-7.362079730422392,-7.69754566761214,-7.791077419416576,-7.362172420456078,-7.362172420456078,-7.362172420456078,-7.233054891813936,-7.168310248349998,-7.168310248349998,-7.168310248349998,-8.118976425827766,-6.969578805683589,-6.969578805683589,-6.969578805683589
-9.185985386949604,-8.350648914111053,-8.350648914111053,-8.350648914111053,-8.750484658458893,-7.377106088193206,-7.377106088193206,-7.377106088193206,-7.473229735544454,-7.790022884091231,-7.790022884091231,-7.790022884091231,-8.040285803076712,-7.813130327851222,-7.813130327851222,-7.813130327851222,-7.209009433645486,-7.193459855439792,-7.193459855439792,-7.193459855439792,-7.111485076061218,-6.557344434786268,-6.557344434786268,-6.557344434786268,-7.637487542310813,-7.555641911968611,-7.555641911968611,-7.555641911968611,-7.881068153708911,-7.524577623985264,-7.524577623985264,-7.8810681537089105,-7.757564762165869,-7.465558138678432,-6.975119116642671,-7.465558138678432
-8.425383775564281,-7.8810004527716995,-7.8810004527716995,-7.8810004527716995,-8.687958387692035,-8.447835738547402,-8.447835738547402,-8.447835738547402,-7.863087314130082,-8.30147555215845,-8.30147555215845,-8.30147555215845,-7.222762955008763,-7.229721580988427,-7.229721580988427,-7.229721580988427,-6.80775489579962,-7.221486401873954,-7.221486401873954,-7.221486401873954,-7.241366421611057,-7.570918220870403,-7.570918220870403,-7.570918220870403,-7.06264000707473,-7.050542746829838,-7.050542746829838,-7.050542746829838,-8.20432240227564,-7.766584833560747,-7.766584833560747,-7.766584833560747,-7.75983076894097,-7.759830768940968,-6.977349760687358,-7.759830768940968
-8.53530396851107,-7.872346190400723,-7.872346190400723,-7.872346190400723,-8.187501072285809,-8.512976144168512,-8.512976144168512,-8.512976144168512,-7.309443228250505,-7.464116769502072,-7.464116769502072,-7.464116769502072,-7.562614314514966,-7.551670357857574,-7.551670357857574,-7.551670357857574,-7.812267443796149,-7.755062839441869,-7.755062839441869,-7.755062839441869,-7.279698383077208,-7.776286267537206,-7.047639842300798,-7.809892567927188,-8.12148627084634,-7.707974260714534,-7.707974260714534,-7.707974260714534,-7.597103796221096,-6.825765574787669,-6.825765574787669,-7.532654467415309,-8.038924511964083,-6.776077965274729,-6.776077965274729,-6.776077965274729
-7.919466050752621,-7.897998455514823,-7.897998455514823,-7.897998455514823,-7.3746124116026355,-8.320279541623286,-8.320279541623286,-8.320279541623286,-7.052077788634393,-7.709915877485065,-7.709915877485065,-7.709915877485065,-7.801905895752327,-7.841649199795974,-7.841649199795974,-7.841649199795974,-7.234977068880792,-7.645972273708751,-7.645972273708751,-7.645972273708751,-7.1167224889927,-7.14737458315299,-7.14737458315299,-7.14737458315299,-7.633628905268488,-7.433604531519534,-7.433604531519534,-7.433604531519534,-7.867036967043556,-7.35507458034049,-7.35507458034049,-7.35507458034049,-8.29042481165719,-8.184019281634779,-7.40397213982094,-8.184019281634779
-8.084272055788674,-7.695577842179343,-7.695577842179343,-7.695577842179343,-7.902271752930869,-7.478277765073056,-7.478277765073056,-7.478277765073056,-7.217365432594872,-8.06884710951614,-8.06884710951614,-8.06884710951614,-7.834838651718973,-7.449029577915648,-7.449029577915648,-7.449029577915648,-7.673582631702916,-7.246677981336405,-7.246677981336405,-7.246677981336405,-7.5541646538652465,-7.314012648505488,-7.314012648505488,-7.314012648505488,-7.17001221249217,-7.289179362625216,-7.289179362625216,-7.289179362625216,-7.369346721236425,-7.538630077292613,-7.538630077292613,-7.538630077292613,-7.576839362682337,-7.0280814513684895,-7.0280814513684895,-7.0280814513684895
-8.538854673672496,-8.335859000874978,-8.335859000874978,-8.335859000874978,-8.71170168003026,-7.906522285765299,-7.906522285765299,-7.906522285765299,-7.743303225271724,-7.68312070461836,-7.68312070461836,-7.68312070461836,-7.399835844556578,-7.3852927462331746,-7.3852927462331746,-7.3852927462331746,-7.68189963081072,-7.777036572178664,-7.777036572178664,-7.777036572178664,-7.297848319744627,-7.198834362062374,-7.198834362062374,-7.590961299403558,-7.157113529205542,-7.334479153461656,-7.334479153461656,-7.334479153461656,-7.069945351889779,-7.070887456071024,-7.070887456071024,-7.070887456071024,-8.247406034058194,-8.05977977584843,-8.05977977584843,-8.05977977584843
-8.823698322688822,-8.294523038337438,-8.294523038337438,-8.294523038337438,-7.834340992512807,-7.773952440791172,-7.773952440791172,-7.773952440791172,-7.913808086311115,-8.117285021006944,-8.117285021006944,-8.117285021006944,-7.859719339783697,-7.867592154582606,-7.867592154582606,-7.867592154582606,-7.438233582353133,-7.872435825472165,-7.872435825472165,-7.872435825472165,-7.386358598836454,-7.433391174605147,-7.433391174605147,-7.433391174605147,-7.043319906498329,-7.375179118646354,-7.375179118646354,-7.375179118646354,-6.764735161746366,-6.784668303740916,-6.784668303740916,-6.784668303740916,-7.500790019056103,-7.797070891756971,-7.797070891756971,-7.797070891756971
-7.020835338776498,-8.415898086527854,-8.415898086527854,-8.415898086527854,-8.516771419332786,-8.36262587520371,-8.36262587520371,-8.36262587520371,-8.17563149754267,-7.6687577176812916,-7.6687577176812916,-7.6687577176812916,-7.671744610712944,-7.2716519917322975,-7.2716519917322975,-7.2716519917322975,-8.262491366290119,-7.72303930499087,-7.38413862927688,-7.990662099557598,-7.273210429577912,-7.627044604393967,-7.627044604393967,-7.627044604393967,-7.239234440718807,-6.97306465398559,-6.97306465398559,-7.7061249094308995,-8.167427174567878,-7.510937720129471,-7.510937720129471,-7.510937720129471,-7.706746852141857,-6.810603479184311,-6.810603479184311,-6.810603479184311
-9.260952146590167,-8.792655931857263,-8.792655931857263,-8.792655931857263,-7.792115246116316,-7.953828163267127,-7.953828163267127,-7.953828163267127,-8.425473094953453,-8.64013496968449,-8.64013496968449,-8.64013496968449,-7.935321937645434,-7.802167442761934,-7.802167442761934,-7.802167442761934,-7.648979122902297,-7.553983260184328,-7.553983260184328,-7.553983260184328,-7.220244524956164,-7.507474739771673,-7.507474739771673,-7.507474739771673,-7.416393550202741,-6.915837518524564,-6.915837518524564,-7.303345243347948,-7.441178028416576,-6.746437419733713,-6.746437419733713,-6.746437419733713,-7.976423173126836,-6.819947851381436,-6.819947851381436,-6.819947851381436
-8.3678626433937,-8.65210948905837,-8.65210948905837,-8.65210948905837,-8.658158531203808,-7.540033544906523,-7.540033544906523,-7.540033544906523,-7.694224886788367,-7.64142312335766,-7.64142312335766,-7.64142312335766,-7.487610724261225,-7.619284437420235,-7.619284437420235,-7.619284437420235,-8.184223852671902,-7.55645391896274,-7.55645391896274,-7.55645391896274,-7.319120670991895,-7.374478299489027,-7.374478299489027,-7.374478299489027,-7.308294037376566,-7.067118447072146,-7.067118447072146,-7.067118447072146,-7.422607002039514,-7.410448072267065,-7.410448072267065,-7.410448072267065,-7.823498256105493,-6.767559795737881,-6.767559795737881,-6.767559795737881
-8.014264116311645,-8.131906567446205,-8.131906567446205,-8.131906567446205,-7.922112734354684,-7.9875842181285694,-7.9875842181285694,-7.9875842181285694,-7.237409807989838,-8.60236127166137,-8.60236127166137,-8.60236127166137,-7.185409785185035,-7.023661435283094,-7.023661435283094,-7.023661435283094,-7.662783120295369,-7.347149387720414,-7.347149387720414,-7.974631066761983,-7.161818049111177,-7.200058712016481,-6.897261592539676,-7.412429803956519,-7.024569056371093,-7.9888739733954495,-7.9888739733954495,-7.9888739733954495,-8.056416819063772,-6.668215977413944,-6.668215977413944,-6.668215977413944,-7.940947162732813,-7.156454474383568,-7.156454474383568,-7.156454474383568
-8.290526887251248,-7.723293816207487,-7.723293816207487,-7.723293816207487,-7.478594969403386,-7.432236607765525,-7.432236607765525,-7.432236607765525,-8.015877658680456,-8.458082103622424,-8.458082103622424,-8.458082103622424,-7.628662458636171,-7.30166655944134,-7.30166655944134,-7.30166655944134,-8.40138551454793,-7.923074249986692,-7.923074249986692,-7.923074249986692,-7.913518753206135,-7.3587039121312126,-7.3587039121312126,-7.759779106480343,-6.940094080952354,-6.94428305301256,-6.94428305301256,-6.94428305301256,-7.85318520551182,-7.105391782525278,-7.105391782525278,-7.105391782525278,-7.77447088408444,-7.252656885634918,-7.252656885634918,-7.252656885634918
-8.153996008541485,-8.09055898746893,-8.09055898746893,-8.09055898746893,-8.16999992870115,-8.875703650976021,-8.875703650976021,-8.875703650976021,-7.653596334972495,-7.812652360194518,-7.812652360194518,-7.812652360194518,-7.65119706185042,-7.982251384566128,-7.982251384566128,-7.982251384566128,-7.59794266805997,-7.192905391798798,-7.192905391798798,-7.192905391798798,-7.256185645802441,-7.360184287581448,-7.360184287581448,-7.360184287581448,-7.401224908699545,-6.853022215472648,-6.853022215472648,-6.853022215472648,-7.459662061118232,-7.11799463368498,-7.11799463368498,-7.11799463368498,-7.067515448808419,-7.12124851491203,-7.12124851491203,-7.12124851491203
-8.634577356853107,-8.256561246172014,-8.256561246172014,-8.256561246172014,-8.138250243965889,-8.04719952544702,-8.04719952544702,-8.04719952544702,-7.628149960547379,-8.190319893845528,-8.190319893845528,-8.190319893845528,-7.605663097992497,-7.423305178968399,-7.423305178968399,-7.423305178968399,-7.739659128315052,-7.766811507275667,-7.766811507275667,-7.766811507275667,-7.824034229867684,-7.786839084473755,-7.786839084473755,-7.786839084473755,-7.387424777802602,-7.859636877608417,-7.859636877608417,-7.859636877608417,-8.073317529835158,-7.266046337502537,-7.266046337502537,-7.266046337502537,-6.845252782570441,-6.845252782570441,-6.845252782570441,-6.845252782570441
-8.69731223389413,-8.55217502561649,-8.55217502561649,-8.55217502561649,-7.906689151124083,-7.469331831954838,-7.469331831954838,-7.469331831954838,-8.156567459396202,-7.500608241719933,-7.500608241719933,-7.500608241719933,-6.7346003728833,-7.5166768255892285,-7.5166768255892285,-7.5166768255892285,-7.393451447734032,-7.501209111681768,-7.501209111681768,-7.501209111681768,-7.201379861245494,-7.920463055816262,-7.920463055816262,-7.920463055816262,-7.905738160322057,-7.337833643588896,-7.337833643588896,-7.337833643588896,-7.931740613458265,-7.624145818511167,-7.624145818511167,-7.8732246880595165,-7.722472329002814,-6.8351393804058,-6.8351393804058,-6.8351393804058
-8.201073187540581,-8.895680379634898,-8.895680379634898,-8.895680379634898,-8.621613031728932,-8.116008082833547,-8.116008082833547,-8.116008082833547,-7.993421294908914,-8.10950048411884,-8.10950048411884,-8.10950048411884,-6.602421299492066,-6.952507401858137,-6.952507401858137,-6.952507401858137,-7.636971243876366,-7.694546546481293,-7.694546546481293,-7.694546546481293,-6.927040042082699,-7.188937271755883,-7.188937271755883,-7.188937271755883,-7.669756835806117,-7.69760750350736,-7.69760750350736,-7.69760750350736,-7.576768535186897,-7.6604055452284765,-7.6604055452284765,-7.6604055452284765,-8.194140253986566,-6.918196741332664,-6.918196741332664,-6.918196741332664
