config,n,split,d,reps,method,coverage,coverage_lo,coverage_hi,mean_obj,mean_oracle_gap,meets
paper_saa,100,0.7,10,300,BS10,0.9333333333333333,0.899276940483885,0.9564324844548417,-7.430124291800697,0.35509639476005334,False
paper_saa,100,0.7,10,300,CV3,0.69,0.6355391960366674,0.739656474898005,-7.687466423641731,0.10846933625271858,False
paper_saa,100,0.7,10,300,BS5,0.8033333333333333,0.7546412316550143,0.8443553658020945,-7.562697614287193,0.23118756173989344,False
paper_saa,100,0.7,10,300,Sec5,0.5666666666666667,0.5100989219821965,0.6215486818545306,-7.83038105094782,-0.04346196832406505,False
paper_saa,200,0.7,10,300,NV,0.35333333333333333,0.30140830066923496,0.40896697088996514,-7.987075126056961,-0.13734569929176837,False
paper_saa,200,0.7,10,300,UG,0.8166666666666667,0.7689713823226987,0.8563547359017554,-7.569820609874244,0.2802098215341776,False
paper_saa,200,0.7,10,300,NGS,0.9033333333333333,0.8646182980304887,0.9318497051817106,-7.445076709916115,0.4053709251710963,False
paper_saa,200,0.7,10,300,UNGS,0.93,0.8953639895740667,0.9537630551728237,-7.347272236789319,0.503502503559187,False
paper_saa,200,0.7,10,300,CV10,0.9666666666666667,0.9397381741959452,0.9817950526611452,-7.3592888091086905,0.49144574203473307,True
paper_saa,200,0.7,10,300,BS3,0.87,0.8272195707065882,0.9034246305872476,-7.501499298862151,0.3486010717004873,False
paper_saa,200,0.7,10,300,Sec10,0.94,0.9071605548470915,0.9617136304753079,-7.330853262450703,0.5195547840765035,False
paper_saa,200,0.7,10,300,Sec3,0.6333333333333333,0.5774367141816825,0.6858584934917717,-7.769293347150382,0.08137193179060735,False
paper_saa,200,0.7,10,300,CV5,0.89,0.8495437677561146,0.9205947146887394,-7.473529589429709,0.3768228855253486,False
paper_saa,200,0.7,10,300,BS10,0.9966666666666667,0.9813633063054688,0.9994113422781488,-7.192515799164927,0.6582708567949347,True
paper_saa,200,0.7,10,300,CV3,0.92,0.8837267595665261,0.9456531446048553,-7.456713016483051,0.3945882030552557,False
paper_saa,200,0.7,10,300,BS5,0.96,0.9313957879613599,0.9769726785120576,-7.34817469995227,0.5025970221247889,True
paper_saa,200,0.7,10,300,Sec5,0.7666666666666667,0.715618653578636,0.8109717617682728,-7.606980476483204,0.24254841069150584,False
paper_so,100,0.7,10,300,NV,0.44333333333333336,0.38818691756565193,0.4999126191731299,-7.901239444176778,-0.22744523581330528,False
paper_so,100,0.7,10,300,UG,0.66,0.604674453304638,0.7112797959035073,-7.686674797373665,0.006153966746894381,False
paper_so,100,0.7,10,300,NGS,0.68,0.6252238889196531,0.7302246414395104,-7.652033538389196,0.043019624019408974,False
paper_so,100,0.7,10,300,UNGS,0.68,0.6252238889196531,0.7302246414395104,-7.652923014413567,0.042034964213833126,False
paper_so,100,0.7,10,300,benchmark,0.9766666666666667,0.9526280277317246,0.9886523397008747,-7.2864019958386965,0.40044144697798933,True
paper_so,100,0.7,10,300,CV10,0.7,0.6458824752950584,0.749060336215123,-7.684752407731218,-0.006361535264872028,False
