config,n,split,d,alpha,beta,df,corr,method,coverage,mean_obj,target,meets
paper_so,500,0.5,10,,,,0.2,benchmark,1.0,-5.308543627169785,0.95,True
paper_so,500,0.5,10,,,,0.4,NV,0.836,-5.838738237107065,0.95,False
paper_so,500,0.5,10,,,,0.4,UG,0.98,-5.561818272482053,0.95,True
paper_so,500,0.5,10,,,,0.4,NGS,0.99,-5.466106555880612,0.95,True
paper_so,500,0.5,10,,,,0.4,UNGS,0.998,-5.271597835403929,0.95,True
paper_so,500,0.5,10,,,,0.4,benchmark,1.0,-4.576158801328283,0.95,True
paper_so,500,0.5,10,,,,0.6,NV,0.862,-5.341494095514192,0.95,False
paper_so,500,0.5,10,,,,0.6,UG,0.988,-5.090170786859415,0.95,True
paper_so,500,0.5,10,,,,0.6,NGS,0.994,-4.995134238335553,0.95,True
paper_so,500,0.5,10,,,,0.6,UNGS,0.996,-4.826352681932505,0.95,True
paper_so,500,0.5,10,,,,0.6,benchmark,1.0,-4.0956469605115124,0.95,True
paper_so,500,0.5,10,,,,0.8,NV,0.896,-4.991483385648402,0.95,False
paper_so,500,0.5,10,,,,0.8,UG,0.988,-4.746511077088364,0.95,True
paper_so,500,0.5,10,,,,0.8,NGS,0.996,-4.655958930713765,0.95,True
paper_so,500,0.5,10,,,,0.8,UNGS,0.998,-4.4789179313099,0.95,True
paper_so,500,0.5,10,,,,0.8,benchmark,1.0,-3.7209978866137523,0.95,True
paper_so,500,0.5,20,,,,0.0,NV,0.736,-16.720367044971017,0.95,False
paper_so,500,0.5,20,,,,0.0,UG,0.98,-16.368646553703208,0.95,True
paper_so,500,0.5,20,,,,0.0,NGS,0.998,-16.203510284945587,0.95,True
paper_so,500,0.5,20,,,,0.0,UNGS,0.998,-15.936466219597047,0.95,True
paper_so,500,0.5,20,,,,0.0,benchmark,1.0,-15.152953142097534,0.95,True
paper_so,500,0.5,20,,,,0.4,NV,0.818,-11.893338129336618,0.95,False
paper_so,500,0.5,20,,,,0.4,UG,0.984,-11.367102699180265,0.95,True
paper_so,500,0.5,20,,,,0.4,NGS,0.998,-11.137740847378673,0.95,True
paper_so,500,0.5,20,,,,0.4,UNGS,0.998,-10.803128429707762,0.95,True
paper_so,500,0.5,20,,,,0.4,benchmark,1.0,-9.55129645841405,0.95,True
paper_so,500,0.5,20,,,,0.8,NV,0.874,-10.015755686645106,0.95,False
paper_so,500,0.5,20,,,,0.8,UG,0.982,-9.579728035533098,0.95,True
paper_so,500,0.5,20,,,,0.8,NGS,0.994,-9.392836567531987,0.95,True
paper_so,500,0.5,20,,,,0.8,UNGS,1.0,-9.016433614463033,0.95,True
paper_so,500,0.5,20,,,,0.8,benchmark,1.0,-7.496154688722367,0.95,True
