config,n,split,d,reps,elapsed_s,method,coverage,coverage_lo,coverage_hi,meets_target,mean_obj,obj_se,mean_oracle_gap,n_reps
paper_so,500,0.5,10,1000,38.36248731613159,UG,0.971,0.9586616416633058,0.9797335518433012,True,-7.451144185348343,0.007832917643920996,0.1883549840313596,1000
paper_so,500,0.5,10,1000,38.36248731613159,NGS,0.996,0.9897604437227377,0.9984434118595916,True,-7.341899834983032,0.007503466906324445,0.2975993343966715,1000
paper_so,500,0.5,10,1000,38.36248731613159,UNGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.160828717858743,0.007445545121572849,0.47867045152096066,1000
paper_so,500,0.5,10,1000,38.36248731613159,benchmark,1.0,0.996173241514445,1.0,True,-6.648868126103771,0.006342013684595617,0.9906310432759314,1000
paper_so,500,0.6,10,1000,54.50304436683655,NV,0.725,0.6965038327040266,0.7517741259774736,False,-7.664765583767634,0.00895383846543485,-0.03359256960340694,1000
paper_so,500,0.6,10,1000,54.50304436683655,UG,0.971,0.9586616416633058,0.9797335518433012,True,-7.421921070460041,0.008161949235778131,0.20925194370418684,1000
paper_so,500,0.6,10,1000,54.50304436683655,NGS,0.999,0.9943574414020421,0.9998234536293739,True,-7.286425642682813,0.007536620775035444,0.34474737148141366,1000
paper_so,500,0.6,10,1000,54.50304436683655,UNGS,1.0,0.996173241514445,1.0,True,-7.0778372024570695,0.007654278107629223,0.5533358117071574,1000
paper_so,500,0.6,10,1000,54.50304436683655,benchmark,1.0,0.996173241514445,1.0,True,-6.640061682634046,0.006410026319015582,0.9911113315301807,1000
paper_so,500,0.7,10,1000,76.17264294624329,NV,0.668,0.6382178440412442,0.6964963651076094,False,-7.702050878773367,0.0091716239768256,-0.05143089278520091,1000
paper_so,500,0.7,10,1000,76.17264294624329,UG,0.975,0.9633547107321566,0.9830098687065659,True,-7.3840548579094625,0.007701366149469652,0.26656512807870353,1000
paper_so,500,0.7,10,1000,76.17264294624329,NGS,0.991,0.982984183834662,0.9952579393325229,True,-7.305400866505775,0.007699209806231337,0.34521911948239087,1000
