Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.463316571815771,-6.463316571815771,-6.490477956414022,-6.842999329498876,-6.8171109984812155,-6.8171109984812155
-6.340085416690287,-6.7549738495239895,-6.757108014332703,-6.498787441452169,-6.328094385375625,-6.222333736061869
-6.524099487263404,-6.524099487263404,-6.737567277132959,-6.263266044468089,-7.2343641332592075,-6.781994286218013
-6.998162517086746,-6.729747915967836,-7.5173505005089565,-6.644609570206395,-6.723338212304231,-7.195833190434013
-6.5349532720209655,-6.5349532720209655,-6.355540125025725,-6.355540125025725,-6.782222177544602,-6.782222177544602
-7.222721564878365,-7.222721564878365,-6.521159687557961,-6.521159687557961,-6.866648035872396,-6.301824366693456
-6.9246949603283525,-6.42542683892028,-7.581205843448326,-6.513382267622599,-6.707895765517792,-6.609849655319598
-6.93156835428723,-6.780141656243606,-7.0135662112859976,-7.0135662112859976,-7.035539453977795,-7.035539453977795
-6.509489865745482,-6.2603757375921765,-6.554322749113295,-6.703300237990078,-6.300313784636512,-6.58025069030461
-6.520926385074306,-6.520926385074306,-6.978145249259796,-6.741487208509411,-7.210895289766918,-6.350621935357476
-6.809878966028943,-7.0184408159090985,-6.970592967283645,-6.970592967283645,-7.154234216863334,-7.154234216863334
-6.312506576575479,-6.120200959107397,-6.72118370210538,-6.72118370210538,-6.601924640760024,-6.841929270743771
-6.7937196364948615,-6.766467294968397,-7.345674374307718,-7.082455507362629,-6.372125404192815,-6.372125404192815
-7.588464849367424,-6.869730789050044,-6.523301075053801,-6.3369444337641365,-6.711320478905643,-6.635842994492346
-6.669438560943572,-6.669438560943572,-6.63390092445737,-6.63390092445737,-6.7267557216731,-6.7267557216731
-7.032329670936736,-6.891167762716162,-6.509897466437599,-6.509897466437599,-6.493916096252078,-6.223653471657854
-6.748612030334593,-6.748612030334593,-6.71559680374648,-6.71559680374648,-6.527867616563784,-6.378390445197329
-7.344536028294329,-6.3287818841305565,-6.302449218025366,-6.302449218025366,-6.805730546063309,-6.805730546063309
-6.858843658191721,-6.999684614993591,-6.522834390840816,-6.522834390840816,-6.57605879259153,-6.522482714181572
-7.081506918820091,-6.644298271024839,-6.311144899172221,-6.311144899172221,-6.6316147351743,-6.559781344093351
-6.947236307175008,-7.145731640200758,-7.11568920469187,-6.18646235946425,-6.917296287431497,-6.635855402757387
-6.514186404091904,-6.514186404091904,-6.315736697516432,-6.315736697516432,-7.05789003772909,-6.680525722712795
-6.384503840277268,-6.384503840277268,-6.70311081732577,-6.31198817212102,-6.9090062512669475,-6.335397995372372
-6.77456069151238,-6.77456069151238,-6.739860732376965,-6.115687362506778,-6.721738500009962,-7.158026355814925
-6.615205124345914,-6.615205124345914,-6.900897562226146,-6.770653855468787,-6.580156223081584,-6.580156223081584
-6.41000383012637,-6.41000383012637,-6.753406890966969,-6.753406890966969,-6.74084160682743,-6.969236565084369
-7.478789798886655,-7.478789798886655,-6.690824283956903,-6.690824283956903,-6.716209435021296,-6.716209435021296
-6.683797674938537,-6.683797674938537,-6.819743713375511,-6.587252078101279,-6.867900872239666,-6.67052106465232
-6.699408788538215,-6.699408788538215,-6.662755048042691,-6.662755048042691,-6.188433103320825,-6.497077609120387
-7.009241212670543,-7.009241212670543,-6.264205503004512,-6.264205503004512,-7.1005393392418545,-7.1005393392418545
-6.968021522275453,-6.968021522275453,-6.563242226597598,-6.4913723615211545,-6.135706031879131,-6.135706031879131
-6.879629807344194,-6.826603712477955,-6.509034736898544,-6.509034736898544,-6.561558267699757,-6.468840856698739
-6.687822491682545,-6.687822491682545,-6.902498497670644,-6.497289003995384,-6.607799440526771,-6.523067324261213
-6.612241735211396,-6.538870552457212,-6.589292281774796,-6.8370512928727925,-6.432595771552043,-6.432595771552043
-7.334403602652079,-7.056499379644666,-7.080857004983633,-6.63560934871823,-6.202684940390938,-6.202684940390938
-6.196428952433708,-6.32336660313611,-7.349875696413915,-7.349875696413915,-6.870519548170727,-6.8089034740813625
-6.41437789338385,-6.376328153353022,-6.626742383392887,-6.402794450738957,-6.729652751949605,-6.525695732151361
-6.757924118145258,-6.757924118145258,-6.600155921677057,-6.600155921677057,-6.45710940090215,-6.45710940090215
-6.793684447067685,-6.986613544593315,-7.071113437827089,-6.8799697792568,-6.474209806227743,-6.474209806227743
-6.595239191461469,-6.427396246023072,-6.818311548402658,-6.212925305348745,-6.083454840376316,-6.083454840376316
-6.467511132421691,-6.467511132421691,-6.491230732220002,-6.491230732220002,-6.716745802384374,-6.716745802384374
-6.834407884350361,-6.773753348118741,-6.86520868615475,-6.86520868615475,-6.729495629985674,-6.729495629985674
-6.058927312422728,-6.058927312422728,-6.627179919946296,-6.433257361726424,-6.690682235499745,-6.690682235499745
-6.726826198922654,-6.726826198922654,-6.6680207080819045,-6.871003653240461,-6.9102835173232275,-6.6316137324623865
-6.567436467191144,-6.567436467191144,-6.281639635437739,-6.396621238274982,-6.672165174955737,-6.871754510841774
-6.66788887256632,-6.66788887256632,-6.668292229910368,-6.668292229910368,-6.836042170905789,-6.890647245162168
-6.600484095570828,-6.543638592505398,-6.583413685812556,-5.653145320143772,-6.238677908366045,-6.8223186512944265
-6.769224133505826,-6.453500561348215,-7.108755477973841,-6.510890355744479,-7.4075300890963245,-7.4075300890963245
-6.4447272034247804,-6.4447272034247804,-7.236461903893869,-6.562068472634479,-6.543695089500205,-6.165603955132062
-6.927496037725375,-6.742659044467249,-6.598060362649991,-6.598060362649991,-6.846932288984504,-6.846932288984504
-6.785463881557175,-6.771047269249524,-6.43907644181356,-6.234936519990908,-6.588442534487349,-6.588442534487349
-6.973149870272339,-6.973149870272339,-7.2126357329073,-7.2126357329073,-7.109324096315384,-6.895352418877602
-6.426826646085283,-6.541980181782376,-6.250104532414301,-6.250104532414301,-7.092174853724556,-6.769293501371821
-6.666319500394122,-6.547034975353749,-7.293503648202333,-7.033670332747067,-7.148839038765662,-6.438889219645371
-6.943533681545848,-6.7659468768673445,-6.42543188950521,-6.599043490125664,-6.778535753341111,-6.52456961300774
-7.224257173539057,-6.733985006844638,-6.890661418044047,-6.890661418044047,-6.474621455654375,-6.474621455654375
-6.0024721503088765,-6.0024721503088765,-7.129514613442575,-6.724630687133456,-7.316128640855745,-6.862516734125186
-7.000817282495915,-6.389845550252821,-6.886617091769592,-6.761680915833589,-6.654249313480352,-6.654249313480352
-7.04104685896351,-6.632428213109584,-6.824833042195516,-6.824833042195516,-7.179581192538887,-7.179581192538887
-6.625998967555239,-6.625998967555239,-6.682019805701796,-6.809799086587272,-6.8915921797398925,-6.8915921797398925
-6.337960530112691,-6.745050013717565,-6.9034497683824565,-6.998577990665327,-6.91109543509656,-6.91109543509656
-6.763455222265295,-6.763455222265295,-6.919209583666432,-6.919209583666432,-7.427175371218121,-6.568553308457876
-6.320451861945319,-6.65957611053418,-6.517568534750833,-6.744940358850776,-7.163074134488299,-7.163074134488299
-6.959987854136995,-6.87351368900449,-6.888377122315955,-6.85361342017122,-6.873960747148541,-6.873960747148541
-6.4591961290958295,-6.4591961290958295,-6.583649088552481,-6.339580630951941,-6.360037365607833,-6.25706449836647
-6.523453110854405,-6.523453110854405,-6.690403666489482,-6.690403666489482,-6.62190993737219,-6.62190993737219
-7.472364899845106,-7.284064529293936,-7.252751747917751,-7.001775884754765,-6.463668061041631,-6.463668061041631
-6.998296450409243,-6.84728839849538,-6.689381361560617,-6.23139166163968,-6.539794165920651,-6.453521571644163
-6.844259064289813,-6.7868398210894885,-6.556657299918749,-6.371052744362967,-6.92631628856459,-6.92631628856459
-5.793451295338083,-6.080723184988553,-6.080347712658752,-7.031009841836983,-7.083284349526843,-7.083284349526843
-6.7465518366560575,-6.7465518366560575,-6.677781542216509,-6.563621931327112,-7.043268847057483,-6.342619074570971
-6.696594530734949,-6.696594530734949,-7.21372183882958,-6.727565638035914,-6.473761118041805,-6.473761118041805
