Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.073114343297688,-6.979683086835754,-6.963351815349343,-6.963351815349343,-7.2125958726698505,-6.921901686625864
-6.997639460445768,-6.997639460445768,-6.76712915565926,-6.346622604535277,-6.3385039288163885,-6.3385039288163885
-6.590437638465636,-6.590437638465636,-7.0287285614391415,-6.80143470287876,-7.186495809800065,-7.186495809800065
-7.078772838685637,-7.078772838685637,-6.575112426216364,-6.575112426216364,-6.303784937340966,-6.22884424202056
-7.332299583630705,-6.81713565477245,-6.711245496834248,-6.419967215622176,-7.0606791200391905,-6.593751986187257
-6.910893873123186,-6.910893873123186,-6.779870390569779,-6.779870390569779,-6.877596328725338,-6.789533207527456
-6.665633750474687,-6.665633750474687,-6.966580594521631,-6.51261737481899,-6.414805500317888,-6.095202240419892
-6.688148197061706,-6.585929262933636,-6.360174358736416,-6.360174358736416,-6.888923009464469,-6.888923009464469
-6.680501538344014,-6.680501538344014,-6.141535724367604,-6.045572073693191,-6.772016929742216,-6.772016929742216
-6.952617756027864,-6.592292953941668,-6.615215154315131,-6.615215154315131,-7.196617551635932,-6.370061814302637
-6.492943169479602,-6.492943169479602,-6.614752767518677,-6.835888559941901,-6.450143888721968,-6.450143888721968
-6.626881454351719,-6.450477680282778,-6.254711591641115,-6.550768264505311,-6.447736716334393,-6.447736716334393
-6.63479473672782,-6.709066030474815,-6.862455981849693,-6.639177798584889,-6.746138909108058,-6.746138909108058
-6.573872074290686,-6.573872074290686,-7.1563932410667785,-7.1563932410667785,-6.414315162159787,-6.414315162159787
-7.030303323395332,-6.706076063700661,-7.33083812967488,-6.535450930899177,-7.048734023784305,-6.431167612776802
-6.387579781280552,-6.3707710648687925,-7.055696547054912,-7.055696547054912,-6.4404065137059705,-6.694377702509301
-6.406917162719582,-6.406917162719582,-6.183834680566435,-6.330609611187381,-6.66986531629689,-6.66986531629689
-6.62052055944907,-6.62052055944907,-7.034000030575315,-5.974845842623052,-6.915017421958696,-6.915017421958696
-6.631159510907303,-7.077470158105061,-6.439889348220684,-6.439889348220684,-7.074465189935343,-7.074465189935343
-6.244855528697848,-6.125627341865023,-6.235583027918609,-6.41617103357071,-7.294060963321013,-7.294060963321013
-6.692035557732406,-6.692035557732406,-6.884403852159674,-7.271891645790951,-6.927441899721821,-6.927441899721821
-6.120595808591984,-6.120595808591984,-6.723974923454207,-6.571939355799141,-6.299702220087958,-6.299702220087958
-6.61118623922154,-6.61118623922154,-7.09753824720147,-7.09753824720147,-6.9870787883503445,-6.9870787883503445
-6.930562893331382,-6.674081187684791,-6.478506715510934,-6.70408491707216,-6.548113207563831,-6.548113207563831
-7.114107261945318,-6.741811133437981,-7.040265876037414,-6.372248977964055,-6.851235185136624,-6.851235185136624
-6.936786611334945,-6.936786611334945,-6.831724321557881,-6.522271130991816,-6.569595778588995,-6.569595778588995
-7.124023594587391,-6.775664116438045,-6.78740622035193,-6.574564606085704,-6.632497919068141,-6.632497919068141
-6.095182034456768,-6.18154882787945,-6.837871669727646,-6.879928450390973,-7.074633970643476,-6.366215877845405
-7.190655420686174,-6.524548156198343,-6.433221785094572,-6.692501470897949,-7.275903412696064,-7.275903412696064
-7.399589126469566,-7.399589126469566,-6.782336013908486,-6.835861472471208,-6.5457928957476295,-6.866528393569528
-6.411050339788332,-6.127394095593948,-6.965705453951855,-6.965705453951855,-6.96604223953761,-6.477689618303223
-6.437352651817799,-6.423552341994539,-6.553057839830537,-6.553057839830537,-6.767754335551595,-6.767754335551595
-6.481359617907042,-6.481359617907042,-7.223046624775483,-6.653575405471761,-6.440705384770468,-6.280115353591038
-6.887738476985525,-6.608523257072115,-6.34721000859235,-6.34721000859235,-7.126066525500521,-7.126066525500521
-6.976895274351465,-6.389525947720681,-6.474952133056405,-6.6323192686314885,-6.8329916885298685,-6.8329916885298685
-7.243049150503691,-6.846463001673516,-6.407980214891429,-6.816757244278969,-6.6305977624471195,-7.074586757253348
-6.460373227273363,-6.944886415416351,-6.963085101763108,-6.601216568241426,-6.743371303851555,-6.5997558547713
-6.027274546173444,-6.027274546173444,-7.2200092707438035,-7.2200092707438035,-7.193400858127987,-7.193400858127987
-6.472105088505239,-6.568910146378577,-6.663693984040622,-6.663693984040622,-6.649981298768848,-6.30470083766403
-6.523375861618192,-6.882089778848007,-6.205875139665017,-6.205875139665017,-6.475489969508317,-6.628793463549208
-6.596414407254383,-6.596414407254383,-6.539247637548593,-6.535299031300164,-7.152023405801388,-7.152023405801388
-6.633426772100211,-6.633426772100211,-6.750359343313086,-6.750359343313086,-6.374581896123451,-6.801350124151125
-6.342364233407795,-6.342364233407795,-6.819131143656838,-6.749553092872032,-6.95020577311299,-6.696340374923185
-7.148843138723257,-6.7908902071285695,-7.090939916990411,-6.615771926805202,-6.673756369983811,-6.815302929583051
-6.799614820794209,-6.387321544936821,-6.001394961628964,-6.480904351954786,-6.149312547813246,-6.14856365707632
-6.97485971589204,-6.655982722101541,-6.87623662591132,-6.87623662591132,-6.120484079549483,-6.120484079549483
-6.828269861426753,-6.828269861426753,-6.478118387855528,-6.478118387855528,-6.588275926539681,-6.696348344244541
-6.47082079267182,-6.81851694696397,-6.561741473544698,-6.561741473544698,-6.375129734195693,-6.402937353935476
-6.482678934673155,-6.883545225914572,-6.576179632049757,-6.576179632049757,-6.248502481925429,-6.248502481925429
-6.550623513708068,-6.550623513708068,-7.303723488156981,-7.303723488156981,-6.533259600634461,-6.533259600634461
-7.233420691601467,-6.914189766745316,-6.986956033204407,-6.172992717046371,-6.877023594429473,-6.877023594429473
-6.881998670490963,-6.881998670490963,-6.853224570776529,-6.853224570776529,-6.91030771823924,-7.1467409723302024
-6.583930381162766,-6.709140900807537,-6.834376509957941,-6.422281019697087,-6.650570259498697,-6.650570259498697
-6.45896208457373,-6.45896208457373,-6.805247808945391,-6.7344569021084,-6.792756122087131,-6.792756122087131
-7.304698937387347,-6.9259099765888665,-7.256206964985091,-7.256206964985091,-7.011975048599494,-7.011975048599494
-7.045270201753599,-6.411943154645335,-6.7135983927866745,-7.074069178939805,-7.14354575297947,-6.591805768680246
-6.981109584588386,-6.841495192852773,-5.92278338788598,-6.578231922633009,-6.5841740649669225,-6.5841740649669225
-6.900188665361543,-6.900188665361543,-6.629297488136039,-6.629297488136039,-7.10908680196281,-7.10908680196281
-6.942000741301823,-6.942000741301823,-6.947953634294464,-6.65425298006595,-6.627926313260362,-6.611409354501731
-6.635139982950057,-6.822579155929968,-6.827812372984483,-6.444849945630497,-6.697441027023926,-6.507516888105581
-6.6259034339759495,-6.7120709665047045,-6.415951954876892,-7.004255956800309,-6.39244340164225,-6.975699447668255
-6.3128075694539305,-6.700346244454284,-6.8898584725912935,-6.8898584725912935,-6.67848685894698,-6.67848685894698
-6.843293051085653,-6.840977284788955,-6.608269957196647,-6.37580133575689,-6.935967588189209,-6.993950243715831
-7.030869218646072,-6.658098060180593,-6.672524350425119,-6.370584195033156,-6.923810131865749,-6.704820367050945
-6.92415657681861,-6.92415657681861,-6.499706672009341,-6.456171039685946,-7.074964515074475,-6.048356258581027
-6.586522952732613,-6.586522952732613,-6.565927641540122,-6.56118479188088,-6.730200809511682,-6.921431505998655
-6.496163947960391,-6.606902287045791,-6.826906759150759,-6.4787914643917,-6.017485573731511,-6.752980447732483
