Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.905613874549792,-6.905613874549792,-6.704870183145712,-6.704870183145712,-6.641116839021974,-7.527084078593632
-7.586549213768492,-7.116867031031247,-6.531332054282884,-6.387998835689781,-7.322738296964206,-7.906490294896116
-7.144009583723479,-7.664301420673198,-7.182285487854937,-7.182285487854937,-6.369595818068699,-6.671093491491751
-7.189045192643079,-7.189045192643079,-6.347885450494493,-6.696229896712044,-7.141453331104167,-7.35545417677721
-7.268046358934762,-7.382931076335541,-6.559941212694612,-6.559941212694612,-6.736697299099342,-7.463255341819405
-7.192359820853964,-6.575536348311039,-7.391829052170998,-7.391829052170998,-7.176095042620682,-7.251437975258502
-7.385586041739152,-6.716101492117319,-7.0831206948535375,-7.256241222870074,-6.606087943872603,-6.606087943872603
-6.985034313546893,-6.985034313546893,-6.506806948266477,-6.7765596054406325,-6.80365071772881,-6.80365071772881
-6.663306756205003,-6.57480491747405,-6.719973654106063,-6.734065438325368,-6.77705242784271,-6.77705242784271
-6.746402417900719,-6.746402417900719,-6.759151936566456,-7.259028125911301,-7.063995077421064,-7.063995077421064
-7.013944050329727,-7.020813285140597,-7.220096502894437,-7.577069202297283,-7.417115140305726,-7.535341538348103
-6.81328625742125,-6.81328625742125,-6.589469062760787,-7.3625106562320815,-6.680439729549532,-6.844175814770364
-7.484454950024483,-6.899446333932049,-7.320037379779997,-7.378885423155357,-6.851639804138301,-6.893166167969044
-6.804646546703623,-7.226360791619114,-6.9177048228361615,-7.020858776566474,-6.984617733066758,-7.4286556453948265
-6.924290078257839,-6.924290078257839,-7.0464779147064025,-7.255433413463538,-6.957514876394171,-7.104778145566071
-7.089628633473943,-7.016100383425366,-6.878556064089219,-6.879048712218797,-7.2123724190825245,-7.2123724190825245
-6.793821802108408,-6.793821802108408,-6.614362073478618,-7.4975923117087,-7.243773091493681,-7.29971087600735
-7.033939619794415,-7.033939619794415,-7.295610619549478,-7.688502903312552,-7.267232248245998,-7.432990490841121
-6.571489517595088,-6.571489517595088,-6.199526122421062,-6.199526122421062,-7.162972879030817,-7.0677366003209015
-6.877662930272623,-7.221151779524596,-6.833040110641197,-7.013069124126103,-6.893170071593936,-7.227049464240012
-7.003005015645169,-7.19291173112257,-7.227550704047931,-7.336684848311419,-6.895040140849755,-7.191187872030365
-6.7308786073186,-6.889172896680914,-6.604719301541243,-6.530215947055261,-6.890807813568786,-7.507370609312413
-7.198885603776453,-7.287475294959648,-7.008726267339617,-7.47819601373879,-6.629203944330619,-6.6025781067302445
-6.5875535884988,-6.5875535884988,-6.478559811471129,-6.572990898154602,-6.845910029750746,-6.845910029750746
-7.079470218591586,-7.079470218591586,-6.26589271888285,-6.26589271888285,-7.095371230564415,-7.0642980206668735
-6.64709571339699,-6.64709571339699,-6.553685814172907,-6.553685814172907,-6.909699462751619,-7.4744009691098485
-6.974693457581999,-7.4807839598559775,-6.869617138287926,-6.869617138287926,-6.71790336655655,-6.733190502075955
-8.337723107558372,-7.007230707026458,-6.862687653458576,-7.13282872788342,-6.703499468638918,-6.703499468638918
-6.758554723581659,-6.758554723581659,-7.128943203738958,-8.077587267127301,-7.217999657913877,-7.969245286712431
-6.947431087900017,-7.050192436575604,-7.113226306567546,-7.688777135211019,-7.035231355573053,-7.035231355573053
-7.331352033229338,-7.331352033229338,-6.978195287819414,-6.978195287819414,-6.696929906747355,-6.756126131963854
-6.287957339012647,-6.274975128182474,-7.075563001406203,-7.078142722780265,-7.056298291551936,-7.056298291551936
-6.663267356913298,-6.673263352513599,-6.589821707305526,-6.589821707305526,-7.662139808801866,-7.662139808801866
-6.9590199550732335,-6.932781269135216,-7.15883429719974,-7.15883429719974,-6.955321860863384,-7.147039336366118
-7.221561411865558,-7.221561411865558,-6.931306603117124,-7.174909146242282,-7.617671901629487,-8.36141546287011
-6.90581440744567,-6.756455064362693,-7.329334030005517,-7.162307943814073,-7.063599220647921,-7.373340375894635
-6.432576289428989,-6.368933344817823,-7.239143984883132,-7.239143984883132,-6.991053929294656,-6.991106167735314
-7.105453352606588,-7.100137941814613,-6.5548319594845,-6.5548319594845,-6.713848570640862,-6.2664023166623934
-7.1355700146946734,-7.551863620412608,-7.312285758807254,-6.946557448593756,-6.5987892541834885,-6.5987892541834885
-7.516680339535983,-7.083992298890643,-7.104308129961115,-7.104308129961115,-7.424053963179167,-7.514577284706573
-6.710675893751631,-6.776424858980208,-7.303862743051119,-7.875715049942616,-7.031463931506382,-7.049774022280267
-7.264492564051458,-7.768944954397362,-7.150577342167031,-7.153704645843903,-6.903011111441294,-7.068969147842823
-7.022489085568187,-7.022489085568187,-6.907205145323175,-6.907205145323175,-6.965405986032181,-6.782378947515706
-6.60845778445236,-6.60845778445236,-6.978917236879243,-6.978917236879243,-6.761309624277673,-7.828008222345325
-7.133639980844131,-7.0890521985353,-7.175033163355659,-7.493544112859018,-7.029318883094792,-7.160149425335492
-6.904942455185948,-6.904977284274664,-7.140417689944357,-7.63010045657629,-6.96710956051705,-6.96710956051705
-7.118869693480304,-6.934737111351391,-6.957559366516403,-7.022907843791418,-7.115005726961281,-7.11675418278465
-7.132628983953702,-7.232861310074531,-6.771443898395935,-7.110084977908247,-7.098593395545314,-7.098593395545314
-6.886003870805068,-6.886003870805068,-7.599235553792622,-7.599235553792622,-6.794798912752822,-6.741134735785908
-7.283592821614726,-7.290942822979971,-7.458718042900285,-7.458718042900285,-7.112883256897218,-7.113518418613391
-7.430130415323045,-7.277407118707028,-7.042326610995305,-7.042326610995305,-7.157092246098712,-7.157092246098712
-6.95381564032985,-6.750550205636106,-6.61256158758712,-6.870527128989169,-7.497696587457644,-7.717194322815166
-6.957056945795109,-7.096428601332159,-6.604399511743987,-6.604399511743987,-7.035478499283804,-7.035478499283804
-7.41299050159936,-7.41299050159936,-6.998277122178815,-6.998277122178815,-6.822309942861798,-6.831562434457582
-6.914244554006716,-6.8679107526072665,-6.844541876581013,-6.844541876581013,-7.389441107025854,-8.308785283195906
-6.6332934513169,-6.6332934513169,-6.659996576131982,-6.659996576131982,-7.343388140871076,-7.246668028199468
-6.884628183785183,-6.856404203188284,-6.589607929013498,-6.416829225599491,-6.597651863515553,-6.597651863515553
-6.056747065755378,-6.120492400650166,-6.934850356376766,-6.934850356376766,-6.711141387048,-6.981534124215503
-6.8832138102394325,-6.950119479119336,-6.820188891171287,-7.047567354775347,-6.905826784051808,-6.90430859887299
-7.156167020980298,-7.156167020980298,-7.04616441602089,-7.027911775669169,-6.93252363714881,-7.514734001113835
-6.539193911888157,-6.539193911888157,-6.709774866484112,-6.709774866484112,-6.645923915263774,-6.61450170217755
-7.117430288969096,-7.117430288969096,-7.01962161398334,-7.082496249247931,-6.9963737155608685,-6.875723527979426
-6.848788990517811,-6.848788990517811,-6.818310888762372,-6.818310888762372,-6.776592784268987,-7.499569840830462
-6.634481899406488,-6.767719781232888,-6.823110797380547,-6.923140049172948,-6.907974942511178,-6.458850982746149
-6.747659071220361,-6.747659071220361,-6.932448476424999,-7.154676110925185,-6.786659705436136,-6.786659705436136
-7.086784895283233,-7.361298038431585,-6.84190860822612,-6.906254226153844,-7.1220461488074065,-7.1220461488074065
-7.07817584789686,-7.07817584789686,-6.621388302642469,-6.621388302642469,-7.420949428179388,-7.420949428179388
-6.993561673051219,-7.239664736459618,-6.665210491811064,-6.780764588093933,-7.113459123282983,-7.556575101076224
-6.828349702874915,-7.165495036202606,-6.677771042887929,-6.797500772071891,-7.772512694796855,-7.772512694796855
-6.84012023854935,-6.84012023854935,-7.074368804550769,-7.680428256368703,-6.916200395547891,-7.818599413085297
-7.202794192156488,-6.916076359580277,-6.643304948536593,-7.35248009506935,-7.780209955114417,-7.780209955114417
-6.8018290343313375,-6.8018290343313375,-6.659907525117205,-6.659907525117205,-6.890621957297625,-7.065929571122627
-6.804322636138319,-6.794079821343873,-7.048061521633433,-7.438016683133043,-7.111273434062612,-6.977207596773512
-6.526643579927687,-6.526643579927687,-7.019247980724441,-7.019247980724441,-7.265991255804587,-7.154693381695035
-7.100490374082464,-7.049767624450442,-6.810707526121313,-6.926883064567555,-6.585571586996183,-6.585571586996183
-6.49656431505462,-7.002493556222648,-6.316884390410483,-6.32696955710664,-7.201698543747637,-7.201698543747637
-6.964813525690613,-6.918138338205912,-6.795112482209087,-6.968485902827027,-7.417212719172626,-7.417212719172626
-7.235487799443183,-7.240762894050495,-6.389759486786966,-6.696746771681954,-7.153415388344957,-7.261095020710745
-6.769407832416677,-6.379825627416853,-6.76675094302255,-6.76675094302255,-6.431291080104699,-6.431076594664637
-6.901994389863462,-7.923735251498391,-7.335832659707519,-7.496167984743761,-6.497178651170995,-6.497178651170995
-7.201245954616892,-7.201245954616892,-7.21758352743619,-7.21758352743619,-6.8405020494940265,-6.8405020494940265
-6.541720550634584,-6.4463952669897004,-6.783885482843256,-7.786703365113841,-7.447753573986788,-8.044800722756822
