Cross Validation,Bootstrapping,Cross Validation.1,Bootstrapping.1,Cross Validation,Bootstrapping
-6.174883828218072,-6.172307668403961,-7.318047555381707,-6.2990734682854175,-6.525275363538521,-6.525275363538521
-6.466783939811197,-6.466783939811197,-6.566137824576278,-6.769415691520582,-6.89541457808621,-7.346784193828992
-7.798514863260747,-6.845487701532588,-6.82347265731472,-6.419932263855165,-7.124954136004445,-7.124954136004445
-6.636885214346516,-6.636989271769444,-6.112528895305188,-6.112508906397569,-6.530422278555452,-6.530422278555452
-6.756610190460119,-6.554668751306303,-6.830779041136668,-7.014661568178152,-6.727711391349484,-6.325990728591379
-6.870771418422947,-6.725551451892971,-7.329088495585376,-6.976649131062462,-7.022967089747197,-7.022967089747197
-7.387061620112699,-6.783045052347217,-7.013267197605073,-6.839177485732487,-6.469686953943196,-6.429571614994033
-7.8705855460744445,-6.739565826041651,-6.537690725785797,-6.580974627536995,-6.206646043599872,-7.461090459572493
-6.680976207915467,-6.68060654289908,-6.527297846182997,-6.527297846182997,-6.4485330975460515,-7.090975125469297
-6.377875551524861,-6.855327420886317,-7.208161284155131,-6.838039373493574,-6.512411069256556,-6.819268532184801
-6.491013074503739,-6.491013074503739,-6.517699114657556,-6.463954326043706,-6.77412551255453,-6.986906715591642
-6.697359608837665,-6.697359608837665,-7.067120124901407,-7.00646857025323,-6.6692073845047135,-6.692193867586447
-6.627739390109794,-6.545970960556011,-6.541087433700818,-6.499340335004021,-6.3429239455691055,-6.06186145289015
-6.913057352289405,-6.593255703153706,-6.639077935019094,-7.056236552146368,-6.609400092732596,-6.606628588794617
-6.909230569659657,-6.629079815888574,-6.818794408431678,-6.791973348687362,-6.754738319349034,-7.006726772441182
-6.902277664822055,-6.741137297190708,-6.775126815769396,-6.637443527252096,-6.84939468021571,-6.178754745030406
-7.040996557826377,-6.648277187194486,-7.422287285320687,-6.422805219341889,-6.94364471562691,-6.94364471562691
-6.431427688913916,-6.496768802693231,-8.137866280446715,-7.730106776091361,-6.816740186996904,-6.688964173547401
-6.950233628726428,-7.218244420429738,-6.862552697191952,-6.864356729644233,-6.165868464972459,-6.200067517159957
-7.186903547941792,-6.777722939605408,-6.650758385274214,-6.650758385274214,-6.883436567664201,-6.666423928050518
-7.842990353030183,-7.093326167691784,-6.966836241591957,-6.421738553051971,-7.2868684434758935,-6.8783536549451405
-6.428701467743821,-6.413172513759736,-6.89337132964207,-6.89337132964207,-6.77083600661532,-6.6643821289714635
-6.754211495850444,-6.754211495850444,-6.7808604892860265,-6.999604092088993,-6.2521189678849245,-7.192291841766343
-6.574629647373692,-6.574629647373692,-6.496086023631294,-6.5733598935727855,-7.277761345948594,-7.086367871076617
-6.702368928430251,-6.388712208210672,-6.711580658747412,-6.714778403763106,-6.814085865164308,-6.5565357197308165
-5.95584242337665,-5.95584242337665,-6.720153539459992,-6.720153539459992,-7.1691667264049475,-7.1691667264049475
-6.757989748548231,-6.623769681970506,-7.503368956236342,-7.503368956236342,-7.052160133621403,-7.052160133621403
-6.762427895643151,-6.7590020788292335,-6.560809519991059,-6.587905003240718,-6.844947095057377,-6.413005656599008
-6.886376169588981,-6.4779109479998365,-7.017135669784056,-7.039941514405987,-6.701657091801794,-7.15283909894358
-7.018799192473475,-6.611952613470116,-6.676188096714663,-6.676188096714663,-6.567377578221838,-6.631711870886431
-6.590498538811521,-6.590498538811521,-7.492378441069184,-6.887043544511103,-7.2844619155494135,-7.318002340579574
-6.91121958572724,-6.7462609003478216,-6.947738072807395,-6.947738072807395,-7.27439545298435,-7.27439545298435
-6.673993902536393,-6.620288573873022,-6.839134050078482,-6.5356274830273975,-6.309774027406822,-6.309774027406822
-6.579992196983714,-6.292414698356617,-6.759549130786853,-6.465887810218914,-7.075742741133445,-7.075742741133445
-6.444725494594698,-6.444725494594698,-7.109900032769939,-7.05847022901681,-7.38433987265538,-7.38433987265538
-6.484578179370366,-6.484578179370366,-7.009608857875088,-7.161778667652508,-6.192889725006864,-7.689825516494359
-6.225980425778001,-6.225980425778001,-6.7730053525855,-6.586074607452866,-6.525583892255934,-6.525583892255934
-7.020747316291352,-7.020747316291352,-7.039723033751908,-7.284175071857944,-7.010896813625436,-7.389222085475658
-6.681536355130461,-6.709046254127829,-6.744434782904108,-6.4852133100743,-6.806259724172205,-6.743913879962699
-7.087316966697552,-6.730095697059853,-6.924025270200656,-7.400178076045536,-6.710670875680562,-7.051832522826015
-6.288507185901301,-6.198461537456508,-7.0594829610163545,-7.191216310574217,-7.166483069472396,-6.540463447706224
-6.962810319058093,-6.962810319058093,-6.741310591478245,-6.951611693929581,-7.074501072975973,-6.600629251252293
-6.627563217488205,-6.598441799239714,-6.92697983539976,-6.853549222701834,-6.498113496954425,-6.3315416942047245
-6.526206908301614,-6.526206908301614,-6.921634693253278,-6.8504928508838665,-6.934763131875462,-6.934763131875462
-6.618453324512111,-6.618453324512111,-6.7715269448453705,-6.65516722110532,-6.918991754989381,-6.638291495561851
-6.588005382241551,-6.738179239245376,-7.306773165152293,-6.799585221915377,-6.364372601012367,-6.0865997763439665
-7.011250186406048,-6.472494715377968,-6.888882437538021,-6.654677588082216,-6.781477082455123,-7.078690385282189
-6.604889421290741,-6.536550903611003,-6.604775395941644,-6.765552682430325,-7.119998008352618,-6.975237327276264
-6.715711915830476,-6.71416937344997,-6.439282899334103,-6.503254679571128,-6.647542787165957,-6.647542787165957
-6.413271953713599,-6.413271953713599,-7.315752593882911,-6.615878800311511,-6.424865549340725,-6.912773229315218
-7.088450653751962,-7.088450653751962,-6.720921172483822,-6.720921172483822,-6.516497664263706,-6.446080454393822
-6.496663158851182,-6.388596455612565,-6.932208275920087,-7.017987440034921,-7.1617911411341595,-7.1617911411341595
-6.303175775706222,-6.303175775706222,-6.769194375234153,-6.891622624651917,-6.907514991674034,-6.907514991674034
-6.651554632550904,-6.226468424120129,-7.044464411464483,-6.571554890526268,-7.251707727340802,-6.813534866250564
-6.672162515982377,-7.0078049717878095,-7.308255671954308,-7.308255671954308,-6.561346898918532,-6.561539952152511
-6.659488264079245,-6.659488264079245,-6.868878457753059,-6.868878457753059,-6.617753036098435,-6.574028232733771
-6.835993215741565,-6.835993215741565,-7.030877007365413,-7.030877007365413,-6.972075126292901,-6.972075126292901
-7.0689510160544655,-7.0689510160544655,-7.242076082494529,-7.242076082494529,-6.6286860481199845,-6.606656589505654
