Objective,Feasibility,Algorithm,Training Percentage,Data Size,Folds
-2.4501220077780386,1.0,UNGS,40,140,0
-2.4501220077780386,1.0,NV,40,140,0
-2.4501220077780386,1.0,UG,40,140,0
-2.4322754331213585,1.0,Sectioning,50,140,0
-2.431441105095855,1.0,NGS,50,140,0
-2.431441105095855,1.0,UNGS,50,140,0
-2.431441105095855,1.0,NV,50,140,0
-2.431441105095855,1.0,UG,50,140,0
-2.440127383412357,1.0,Sectioning,60,140,0
-2.4332300167486656,1.0,NGS,60,140,0
-2.4332300167486656,1.0,UNGS,60,140,0
-2.4332300167486656,1.0,NV,60,140,0
-2.4332300167486656,1.0,UG,60,140,0
-2.412667626375097,1.0,Sectioning,70,140,0
-2.4174165982824447,1.0,NGS,70,140,0
-2.4174165982824447,1.0,UNGS,70,140,0
-2.4174165982824447,1.0,NV,70,140,0
-2.4174165982824447,1.0,UG,70,140,0
-2.416277342574253,1.0,Sectioning,80,140,0
-2.4141460957506085,1.0,NGS,80,140,0
-2.4141460957506085,1.0,UNGS,80,140,0
-2.4141460957506085,1.0,NV,80,140,0
-2.4141460957506085,1.0,UG,80,140,0
-2.41225096128928,1.0,Sectioning,90,140,0
-2.409235987268884,1.0,NGS,90,140,0
-2.409235987268884,1.0,UNGS,90,140,0
-2.409235987268884,1.0,NV,90,140,0
-2.409235987268884,1.0,UG,90,140,0
-2.78738213932309,1.0,Sectioning,10,160,0
-2.778613453470776,1.0,NGS,10,160,0
-2.778613453470776,1.0,UNGS,10,160,0
-2.778613453470776,1.0,NV,10,160,0
-2.778613453470776,1.0,UG,10,160,0
-2.5362267351047616,1.0,Sectioning,20,160,0
-2.5281517830781883,1.0,NGS,20,160,0
-2.5281517830781883,1.0,UNGS,20,160,0
-2.5281517830781883,1.0,NV,20,160,0
-2.5281517830781883,1.0,UG,20,160,0
-2.4562564201177044,1.0,Sectioning,30,160,0
-2.4913464756155306,1.0,NGS,30,160,0
-2.4913464756155306,1.0,UNGS,30,160,0
-2.4913464756155306,1.0,NV,30,160,0
-2.4913464756155306,1.0,UG,30,160,0
-2.451920671465944,1.0,Sectioning,40,160,0
-2.4607141957895173,1.0,NGS,40,160,0
-2.4607141957895173,1.0,UNGS,40,160,0
-2.4607141957895173,1.0,NV,40,160,0
-2.4607141957895173,1.0,UG,40,160,0
-2.425801338699592,1.0,Sectioning,50,160,0
-2.4192322472307426,1.0,NGS,50,160,0
-2.4192322472307426,1.0,UNGS,50,160,0
-2.4192322472307426,1.0,NV,50,160,0
-2.4192322472307426,1.0,UG,50,160,0
-2.4073114427798545,1.0,Sectioning,60,160,0
-2.4150568113256217,1.0,NGS,60,160,0
-2.4150568113256217,1.0,UNGS,60,160,0
-2.4150568113256217,1.0,NV,60,160,0
-2.4150568113256217,1.0,UG,60,160,0
-2.4112418853145403,1.0,Sectioning,70,160,0
-2.4088740265437307,1.0,NGS,70,160,0
-2.4088740265437307,1.0,UNGS,70,160,0
-2.4088740265437307,1.0,NV,70,160,0
-2.4088740265437307,1.0,UG,70,160,0
-2.401518419787406,1.0,Sectioning,80,160,0
-2.4044514074328545,1.0,NGS,80,160,0
-2.4044514074328545,1.0,UNGS,80,160,0
-2.4044514074328545,1.0,NV,80,160,0
-2.404451407432856,1.0,UG,80,160,0
-2.4075047619294696,1.0,Sectioning,90,160,0
-2.413838811135734,1.0,NGS,90,160,0
-2.413838811135734,1.0,UNGS,90,160,0
-2.413838811135734,1.0,NV,90,160,0
-2.4138388111357334,1.0,UG,90,160,0
-2.6916892573946627,1.0,Sectioning,10,180,0
-2.685643077951772,1.0,NGS,10,180,0
-2.685643077951772,1.0,UNGS,10,180,0
-2.685643077951772,1.0,NV,10,180,0
-2.685643077951772,1.0,UG,10,180,0
-2.487076680477211,1.0,Sectioning,20,180,0
-2.4984786565963417,1.0,NGS,20,180,0
-2.4984786565963417,1.0,UNGS,20,180,0
-2.4984786565963417,1.0,NV,20,180,0
-2.4984786565963417,1.0,UG,20,180,0
-2.432915803007467,1.0,Sectioning,30,180,0
-2.4526809257467788,1.0,NGS,30,180,0
-2.4526809257467788,1.0,UNGS,30,180,0
-2.4526809257467788,1.0,NV,30,180,0
-2.4526809257467788,1.0,UG,30,180,0
